sequence_id	M301186.lib1	M301187.lib1	M301188.lib1	M301189.lib1	M301190.lib1	M301191.lib1	M301192.lib1	M301193.lib1	M301194.lib1	M301195.lib1	M301196.lib1	M301197.lib1	M301198.lib1	M301199.lib1	M301200.lib1	M301201.lib1	M301202.lib1	M301203.lib1	M301204.lib1	M301205.lib1	M301206.lib1	M301207.lib1	M301208.lib1	M301209.lib1	M301210.lib1	M301211.lib1	M301212.lib1	M301213.lib1	M301214.lib1	M301215.lib1	M301216.lib1	M301217.lib1	M301218.lib1	M301219.lib1	M301220.lib1	M301221.lib1	M301222.lib1	M301223.lib1	M301224.lib1	M301225.lib1	M301226.lib1	M301227.lib1	M301228.lib1	M301229.lib1	M301230.lib1	M301231.lib1	M301232.lib1	M301233.lib1	M301234.lib1	M301235.lib1	M301236.lib1	M301237.lib1	M301238.lib1	M301239.lib1	M301240.lib1	M301241.lib1	M301242.lib1	M301243.lib1	M301244.lib1	M301245.lib1	M301246.lib1	M301247.lib1	M301248.lib1	M301249.lib1	M301250.lib1	M301251.lib1	M301252.lib1	M301253.lib1	M301254.lib1	M301255.lib1	M301256.lib1	M301257.lib1	M301258.lib1	M301259.lib1	M301260.lib1	M301261.lib1	M301262.lib1	M301263.lib1	M301264.lib1	M301265.lib1	M301266.lib1	M301267.lib1	M301268.lib1	M301269.lib1	M301270.lib1	M301271.lib1	M301272.lib1	M301273.lib1	M301274.lib1	M301275.lib1	M301276.lib1	M301277.lib1	M301278.lib1	M301279.lib1	M301280.lib1	M301281.lib1	M301282.lib1	M301283.lib1	M301284.lib1	M301285.lib1	M301286.lib1	M301287.lib1	M301288.lib1	M301289.lib1	M301290.lib1	M301291.lib1	M301292.lib1	M301293.lib1	M301294.lib1	M301295.lib1	M301296.lib1	M301297.lib1	M301298.lib1	M301299.lib1	M301300.lib1	M301301.lib1	M301302.lib1	M301303.lib1	M301304.lib1	M301305.lib1	M301306.lib1	M301307.lib1	M301308.lib1	M301309.lib1	M301310.lib1	M301311.lib1	M301312.lib1	M301313.lib1	M301314.lib1	M301315.lib1	M301316.lib1	M301317.lib1	M301318.lib1	M301319.lib1	M301320.lib1	M301321.lib1	M301322.lib1	M301323.lib1	M301324.lib1	M301325.lib1	M301326.lib1	M301327.lib1	M301328.lib1	M301329.lib1	M301330.lib1	M301331.lib1	M301332.lib1	M301333.lib1	M301334.lib1	M301335.lib1	M301336.lib1	M301337.lib1	M301338.lib1	M301339.lib1	M301340.lib1	M301341.lib1	M301342.lib1	M301343.lib1	M301344.lib1	M301345.lib1	M301346.lib1	M301347.lib1	M301348.lib1	M301349.lib1	M301350.lib1	M301351.lib1	M301352.lib1	M301353.lib1	M301354.lib1	M301355.lib1	M301356.lib1	M301357.lib1	M301358.lib1	M301359.lib1	M301360.lib1	M301361.lib1	M301362.lib1	M301363.lib1	M301364.lib1	M301365.lib1	M301366.lib1	M301367.lib1	M301368.lib1	M301369.lib1	M301370.lib1	M301371.lib1	M301372.lib1	M301373.lib1	M301374.lib1	M301375.lib1	M301376.lib1	M301377.lib1
D300514:bin_000001	445	3316195	3467117	1863194	4306	3463522	3491141	3499050	3458333	3488049	1973	680	3487821	3487182	3487177	3458012	3478298	3492026	3189951	877298	2943912	0	3328510	0	3491822	3492223	3499483	364436	3464024	1180147	3495672	0	1904	3489040	233889	61529	3366806	3485735	3475559	3188924	1965261	976746	0	3470103	182078	131058	0	3487167	0	278	1024	300	0	218	187	0	1288	512	0	0	0	0	713	0	429	1255	189	0	0	0	556	0	200	5360	129	1819	600	1173	0	123	0	0	0	0	97	300	0	0	0	140	0	0	235	0	0	428	3454037	3369713	3885	3254004	0	3413151	0	3462172	244	957	3481186	277	228	3437145	3491436	3375299	3335139	1582	0	2694052	3476428	3479266	200739	3476593	3299338	26941	123350	0	3464712	3476322	3480352	3498552	3490463	3500545	3496207	3479718	3481835	0	0	0	3387812	3483337	3495053	3231199	3472783	1132375	908	3485911	300	2398	150	617	0	0	209	0	0	0	0	233	0	0	150	150	0	0	208	0	0	1948	544	0	12406	0	0	0	584	0	0	0	2465	0	1843	0	0	0	300	0	0	152	300	0	0	5136	578	0
D300514:bin_000003	0	1144	1362	145	0	782	3042	5207	0	1442	0	0	1468	3005	3374	1204	970	2597	449	0	295	0	1234	0	2799	2752	4932	112	357	0	3332	0	0	3105	0	0	300	1402	2889	150	0	0	0	1390	0	0	0	2059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1535	878	0	354	0	915	0	2087	0	0	2083	0	0	450	585	0	232	0	0	300	708	3696	0	150	0	0	0	0	484	704	1084	4427	1175	784	799	885	0	0	0	0	126	750	1350	0	588	0	0	1826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D300519:bin_000004	0	30871	46537	9897	0	46850	58094	75873	39687	53999	0	0	55807	52275	59921	41963	53231	54856	22932	3798	28376	0	32554	0	60723	61195	76130	1283	39582	5838	74662	0	0	62116	1931	1201	29468	57825	44666	24620	10244	4835	0	43155	450	150	0	59577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46241	38455	0	28722	0	41498	0	47348	0	0	53705	0	0	36915	65804	40413	30445	0	0	26295	49926	51911	1486	50554	28273	0	201	0	54356	50524	53467	67119	68258	77429	74990	59539	55116	0	0	0	44711	55105	63395	32640	48977	11350	0	59935	0	0	0	0	0	0	0	0	0	229	0	143	0	198	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	2044	0	0
D300521:bin_000006	0	7750	22653	3751	0	17893	32250	40028	18034	30530	0	0	29299	24748	26760	17962	24726	30271	6538	2194	8976	0	12213	0	32864	31784	44544	702	15226	1701	35962	0	0	27997	615	0	12234	28724	21293	10762	3292	2172	0	16855	0	598	0	51838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20825	14247	0	10308	0	18283	0	20515	0	0	28459	0	0	12598	33766	16559	19579	0	0	10303	22365	20501	1216	27971	5631	0	131	0	22181	23829	31353	37002	40533	44804	41083	34973	25503	0	0	0	25693	25451	31897	15047	25577	3255	0	29329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	93	0	0	0	0	0
D300526:bin_000014	0	53504	91468	14940	0	88934	133366	146653	68656	104488	0	0	101012	126166	123400	80172	99311	121678	35181	7417	40232	0	73702	0	124226	130741	160838	2550	73923	9506	131194	0	0	103137	1860	893	52804	110421	126606	88000	14391	5656	0	76428	1525	0	0	130397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	150	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85811	66720	0	48497	0	66519	0	96721	0	0	108288	0	0	54993	124373	65134	38452	0	0	44014	104818	103759	14762	99562	36183	0	588	0	78962	98324	110344	175939	139101	165184	165955	124938	95169	0	0	0	111942	107997	123662	56933	89920	15705	0	118162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	150	161	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	721	0	0
GPB:bin_000001	0	552439	1352283	195490	530	1174257	1270560	2174302	947518	1908010	0	189	1244684	1347809	1242087	1290963	1123597	1685431	278679	45829	288510	0	440426	450	2514745	1317138	2130428	10853	664730	49353	2461340	0	232	1537703	16076	2184	452013	2016159	871051	591401	161260	58806	0	778146	8033	2539	0	2277274	0	0	0	0	0	0	0	0	300	0	0	0	751	0	0	0	129	0	153	0	0	0	196	0	154	639	0	397	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	795321	1472428	1074	506941	0	568748	264	1072345	0	0	1057451	0	206	561227	1491353	561107	592693	1810	0	479455	1049170	586946	21386	1326894	347335	0	81629	0	821445	678949	1415597	2215979	2306531	2052969	2441672	1739406	1158636	0	0	0	1460661	805487	1373541	544498	1567329	112566	0	1406129	0	1194	0	0	135	0	0	0	0	0	0	202	0	0	0	0	0	0	594	0	0	0	398	0	931	0	0	0	122	0	0	394	722	0	2509	0	0	0	0	0	0	477	0	0	0	3328	0	465
GPB:bin_000002	0	331	437	0	0	1132	684	152	857	482	288	0	734	43433	450	152	973	1473	3185	0	115	0	279	0	535	800	37023	0	0	0	681	0	130	558	0	1235	150	1988	150	432	0	0	0	175	0	0	0	1477	0	0	0	0	300	1046	5631	300	506	0	0	518	309	150	149	786	104	0	1766	296	0	272	0	734	0	0	150	0	0	468	718	1615	0	468	2227	447	384	150	0	149	327	1050	320	300	325	150	0	290	852	925	0	316	452	0	918	852	812	300	230	0	188	435	693	219	719	750	150	113	576	406	1489	46445	0	300	1224	336	1149	150	0	1400	108121	542	866	1127	53030	0	0	0	659	1044	594	456	300	98	0	672	149	450	0	0	300	165	2056	1967	0	0	89	0	2084	698	0	172	450	0	450	2241	1687	1647	300	699	614	0	94891	814	0	396	0	2335	750	0	3666	0	0	237	649	150	9288	362	860	748	704	3641	300	450
GPB:bin_000003	0	79904	132237	28722	0	129960	160729	204453	109874	153572	0	0	156167	152854	147715	115467	152303	151857	57160	16247	62875	0	94838	0	170658	173343	194801	6502	120292	16442	183859	0	351	156735	3343	0	81429	152656	126136	86591	31068	14119	0	129616	2436	146	0	170853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125304	104201	0	82504	0	114973	0	129617	0	0	148664	0	0	97804	173128	106888	71584	0	0	65756	149829	129761	24817	147177	67210	0	5362	0	131865	142272	162700	174821	195411	190178	189698	169589	133857	0	0	0	127623	146699	175344	97692	134675	19692	0	161678	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	182	0	300	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	195	0	121
GPB:bin_000004	0	137894	339612	48968	0	297964	462085	690249	231588	414441	0	0	473379	430567	393655	298076	395804	439783	92100	20837	98768	0	178620	0	487455	565052	832787	9382	226502	15529	630097	0	0	400852	3973	4743	129524	440893	334078	161310	50086	20269	0	328084	3225	2131	0	804869	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	356	948	0	0	0	0	0	0	439	302	0	316	0	0	0	2296	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327640	224998	119	137697	0	244277	0	283835	0	0	398093	0	0	188093	596688	187222	227423	395	0	153621	375927	245364	10188	424967	144801	0	10033	0	333841	354761	501059	575383	573016	651858	666491	590349	388046	0	0	0	316872	436410	496108	189276	399951	31499	0	452485	0	116	0	0	0	0	100	0	0	0	0	150	0	0	0	0	0	86	0	0	0	706	301	0	741	0	0	0	0	0	0	278	0	0	508	0	0	0	0	0	0	162	0	0	0	2261	0	0
GPB:bin_000005	0	251097	423680	75000	117	404350	638785	630356	349273	463572	0	0	479352	611934	621671	376550	477881	610657	163962	46318	218313	0	347901	0	546631	580589	720753	8117	352087	40441	566776	0	0	505460	13266	2307	262204	520226	669076	533628	79783	28282	0	401504	4420	300	0	611802	98	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	143	1156	0	0	0	115	0	0	448	900	0	349	996	144	0	350	0	0	157	0	0	0	0	0	0	0	101	0	0	0	0	0	445496	343868	0	296097	0	382007	0	450186	0	229	478996	0	0	290815	547774	338568	235003	0	0	221055	478738	524411	96924	465164	184213	0	10166	0	424045	458757	515350	834361	609812	744485	766610	569641	484273	0	0	0	551678	503159	543539	319078	459454	81390	150	572318	0	921	0	98	259	0	0	152	0	233	0	0	0	0	0	0	0	0	538	0	78	418	0	110	353	0	0	150	108	0	0	0	0	0	1407	0	0	0	0	300	0	192	0	0	0	3190	0	0
GPB:bin_000006	0	4159	5800	1708	172	12372	17682	29935	9549	12991	0	0	15905	10349	13164	6526	13199	11991	3534	438	2853	0	3537	0	19284	17715	23388	300	7124	911	20294	0	0	14684	0	248	4145	15988	7315	4056	347	383	0	7030	133	0	0	23092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9386	8494	0	5362	0	9213	0	8938	0	0	11120	0	0	8575	19927	8595	2944	0	0	4457	10788	6145	312	13364	3165	0	150	0	9713	9661	9733	21827	18741	26672	22168	17929	12698	0	0	0	10037	12939	19637	5897	12109	2971	0	18103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724	0	0
GPB:bin_000007	0	152843	248064	58969	0	247865	325046	378068	211821	307025	0	0	304445	288607	296960	236475	293917	300742	100885	22528	124214	0	191330	0	315202	343556	387304	7880	218537	27393	363536	0	142	309315	5331	1541	150424	317922	259287	167238	70321	23866	0	251366	4605	2142	150	339928	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	650	300	0	0	0	0	0	0	0	0	0	390	0	0	0	927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	265821	221689	179	184340	0	243858	0	256287	0	0	288519	0	0	179182	346792	198531	192993	260	0	158111	284171	245779	35510	298419	129539	0	11577	0	263946	283782	323392	360493	367095	376694	383612	345257	292144	0	0	0	252370	314157	342181	188294	294431	59641	0	320932	0	116	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	228	324	0	0	462	0	0	767	0	0	0	275	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	2046	150	0
GPB:bin_000008	0	559292	826996	275163	300	897411	1030369	1108451	833153	946404	5501	0	969945	938895	973818	804554	1002807	1022402	559195	99862	527534	162	492990	0	1017054	1052121	1140661	30563	898659	142617	1112399	0	251	993981	34942	10340	697307	1034539	846091	618863	126781	76837	0	805920	13153	25826	407	1075152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	0	0	0	0	0	0	252	684	0	624	0	0	230	0	198	0	0	0	0	281	0	0	0	543	0	0	0	0	0	0	805647	753283	0	600400	0	848646	0	883729	0	0	942196	0	0	812701	1067045	755173	654572	0	0	440623	909693	832458	29301	994453	513069	206	9677	0	917519	883613	984720	1078592	1096845	1168862	1130452	1106708	1056951	0	0	0	868491	954152	1047494	735537	964612	359637	236	1004332	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	425	572	0	2444	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	409	0	0
GPB:bin_000009	0	4791	3537	150	114	3071	6753	7430	2970	4636	86	150	6122	3322	4304	1773	3330	5117	1522	145	1251	149	673	0	6335	8760	99034	741	2140	645	8267	119	219	6719	0	1042	3964	5698	2068	399	701	0	85	4169	256	0	0	8511	544	0	0	1590	294	536	37554	300	150	0	522	3632	230	1163	703	2607	104	627	1853	449	0	5986	302	564	2192	662	0	1645	1182	1154	134	1536	1594	150	2121	552	689	0	0	147	0	914	0	736	1067	527	1116	450	2171	3741	102	1127	1134	3295	150	4000	985	382	3940	0	94	2749	6128	1694	4429	0	149	1702	3619	2306	340	5964	328	939	150	1708	3822	81280	2971	6240	19243	7868	13435	8431	3850	985	0	114	19848	5637	6485	3427	7468	714	150	4792	508	105	150	1324	432	292	667	1653	866	1099	276	0	300	150	0	2676	237	147	5696	431	1200	2626	2006	1229	1523	317	3731	953	1719	818	0	1843	0	117	3691	0	1022	0	1373	170	1774	2650	1566	1645	1808	6594	1328	0
GPB:bin_000010	1381	783881	1334871	170827	134	913886	2212451	3292120	1628594	1879725	1282	313	2197250	1460757	1262378	1026226	1751115	2231275	602923	53103	498088	464	316271	931	2628960	2958562	3412537	3108	761843	41083	3007032	1202	1790	2415007	1357	32152	964848	2096545	1291219	398128	230905	53072	1118	1357583	20080	2111	76	2180611	1597	2455	1218	16737	1250	824	18668	1678	10310	1570	13195	1971	1041	1468	1347	3977	2476	2403	5035	1329	736	3486	450	2723	102780	3476	8905	2721	4613	2890	14192	3999	53398	605	1481	1482	1773	3101	1072	2563	928	3590	9016	1143	2248	1039	1524	4939	911236	880863	2586	576206	1657	659760	1154	1090719	3257	2060	1887891	245	300	1030848	3027233	635153	1078081	500	2993	305031	1541282	1340430	9354	1636412	286675	1380	2803	1384	1776212	1718967	1881012	2635354	2807554	3339612	3329871	2897201	1375722	2228	759	417	1002989	1764536	1750113	757465	1621228	196141	871	2145509	3512	1488	2169	1421	1715	1513	1360	4967	1622	51133	597	2910	22539	1894	1834	35705	3760	5104	166255	2350	2467	123404	103384	2448	3619	2300	47157	6440	1335	34353	2422	1595	973	1910	3785	6286	9521	2964	3119	597	5799	4111	2729	2311	49164	10254	2567	646
GPB:bin_000011	0	0	0	0	0	1137	1054	2492	105	1835	0	0	1456	413	598	1212	544	1537	150	282	1194	0	487	0	1648	1641	2271	0	195	150	2137	0	0	1683	0	0	888	588	542	596	0	0	0	1021	0	0	0	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	513	0	0	0	150	0	267	0	0	1147	0	0	96	1155	386	594	0	0	0	1637	1364	0	712	0	0	0	0	449	716	572	1083	1340	1699	1197	1721	0	0	0	0	1094	866	1346	102	300	0	0	1954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000012	0	65568	118031	24844	0	120720	149055	176239	96283	141051	0	0	137161	134346	138119	110634	129354	146029	46715	13008	52511	0	88723	0	147826	162266	183466	3638	96001	15371	169364	0	0	143281	3414	654	70942	153950	116546	75418	31907	12357	0	114036	2801	492	0	160844	0	0	0	0	0	0	150	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126936	105522	0	82230	0	112976	0	120916	0	0	130441	0	0	78814	159012	87201	86974	0	0	75003	132373	108064	15750	141687	59171	0	4786	0	121742	131986	149278	176061	177358	176472	178302	162125	131790	0	0	0	120428	145940	165255	91561	132384	24561	0	155494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	182	0	0	0	117	0	442	0	0	0	0	0	0	0	0	153	313	0	0	0	0	0	0	300	0	0	0	1053	0	0
GPB:bin_000013	0	441950	868968	133575	77	703575	1089189	1306255	644444	986061	0	0	1076547	891751	1007596	821623	897541	993557	268234	72235	344786	0	547482	114	1087745	1184966	1389199	19811	675526	59923	1259584	0	541	996731	17950	4747	382561	1014003	764163	448890	193957	77269	0	722552	18330	41676	150	1250758	173	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	333	0	155	0	0	0	143	0	0	750	0	920	0	209	0	453	1145	0	298	0	0	0	0	0	0	0	0	150	0	0	0	0	1020502	593879	1401	517970	0	685277	0	766455	0	300	814375	0	0	588517	1040915	570795	648427	111	0	472489	884194	810361	180010	985040	406914	0	24593	0	834740	990014	939011	1276039	1243902	1353157	1661491	1002125	853640	0	0	0	714291	899279	1089145	479377	818912	123925	0	1071537	81	150	0	370	0	0	0	112	0	0	0	0	0	0	0	0	0	0	1001	0	0	1037	0	0	472	0	0	0	0	0	0	0	0	0	2712	0	0	0	84	0	199	466	0	0	0	2674	0	0
GPB:bin_000014	0	165549	252579	65897	105	287089	407178	803741	278275	452671	0	0	415750	494000	429379	286704	418814	423761	156491	32056	166981	0	154275	0	511982	698815	542707	8990	265943	52751	555871	450	1516	370268	6884	1324	227551	486137	368771	177315	60512	24047	0	322832	6179	750	0	757895	0	0	0	0	300	1019	0	0	0	0	8830	507	780	0	0	350	293	0	1736	150	0	150	552	184	1183	3470	0	4695	1350	1670	1822	5207	0	0	854	0	0	0	0	0	0	270	0	0	0	0	0	0	289773	257533	289	178611	0	317383	0	309972	0	527	344414	0	0	311944	666790	264775	133079	750	0	186542	430009	417788	36763	311775	128231	0	18838	160	328184	336965	634942	445247	591539	623618	376923	682103	336981	0	0	209	363501	370793	492112	175792	296508	58741	533	587273	0	165	0	0	0	0	186	712	296	0	296	0	0	0	0	0	117	0	1242	0	0	493	300	148	300	0	0	398	300	1267	0	296	0	0	1135	0	0	0	1257	1120	221	483	0	0	0	1274	438	0
GPB:bin_000015	300	154825	351705	57726	158	392224	587030	812334	235643	571372	0	0	532367	529693	475139	366851	472189	533234	91571	37101	148157	0	193370	0	660819	613870	965832	6378	291457	29723	909949	0	0	513016	4891	1268	184685	559263	331421	168679	56898	18839	0	396843	3101	4395	0	668926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	146	0	871	300	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350650	294724	0	181504	0	276521	0	363970	0	0	473833	0	0	197729	637237	251398	310052	0	0	152894	420745	353514	10791	456012	148700	130	5780	0	469025	390492	559427	748175	956157	1031199	950427	752171	442968	0	0	0	377428	488245	625406	188057	411441	31926	0	658141	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534	0	0	112	292	0	861	0	0	0	0	0	0	0	0	0	528	0	0	0	0	0	0	248	0	0	0	2513	230	0
GPB:bin_000016	0	133284	202604	51429	0	203062	256817	283924	186788	240766	0	0	246729	230912	228954	195715	233918	248431	95654	25845	116341	0	155523	0	258255	265884	295799	8099	190018	23201	280956	0	0	242853	4766	1863	134955	247308	203734	143052	61073	23842	0	207852	3616	1517	0	270428	102	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	173	150	0	300	0	209	0	139	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	202834	179472	0	159580	0	195460	0	210351	0	0	228684	0	0	164329	271246	176172	162785	0	0	139334	230447	212676	23654	235170	119034	0	9674	0	212566	225919	252567	275309	287654	296989	290527	268064	239952	0	0	0	209615	228206	263405	166200	223547	50037	0	254239	0	674	0	0	0	0	0	76	0	0	0	0	141	0	0	0	0	0	507	0	0	0	0	0	608	0	0	0	0	0	0	0	187	0	732	0	82	0	0	0	0	375	0	0	0	2307	0	0
GPB:bin_000017	0	31541	96123	13993	0	22737	33950	59508	24832	101795	0	0	33972	87221	215734	81030	89969	52931	34329	2416	36341	0	62769	0	158731	122941	264550	8354	51431	1895	62989	0	0	169326	1093	0	52123	44888	104903	11646	5907	779	0	31042	1899	0	0	69752	8472	735	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36735	23567	0	96724	0	30796	0	39951	0	0	212987	0	0	18945	110644	7349	24063	0	0	26240	114310	97550	600	92336	20569	0	2915	0	55514	27961	99915	151928	69059	267141	32971	69019	14030	0	0	0	190133	52197	702424	14785	29226	7990	0	32028	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0
GPB:bin_000018	0	4322	7679	1448	0	9824	13020	20225	11153	11068	0	0	11868	10986	10860	7887	13377	13640	2323	1128	4485	0	5140	0	15558	13744	15474	0	8755	447	16753	0	0	11244	676	0	5131	13606	8129	4348	1066	0	0	7187	0	0	0	16950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11896	8624	0	7328	0	9203	0	9005	0	0	11595	0	0	7756	16535	5652	4807	0	0	5856	10654	7666	788	10832	3690	0	648	0	9231	9796	11963	18873	15480	19744	19173	15021	14000	0	0	0	9574	12181	15884	7183	11369	2794	0	14390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000019	0	189418	365312	61274	0	351084	440232	1144009	176895	470008	0	0	489556	550932	540114	245104	480541	795190	103785	23784	102081	0	170200	0	478853	777189	825954	703	349099	3763	1062813	0	0	668608	5896	677	131920	415138	271081	114609	59969	19643	0	284567	4185	2241	0	371019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	252080	140329	0	236576	0	210411	0	227376	0	0	302487	0	0	260556	1221798	585440	506431	0	0	83454	474483	459492	2022	523198	207430	0	0	0	159019	121808	302804	1100953	1178149	926770	852371	829838	353741	0	0	0	223021	456596	814771	183610	705360	33069	0	468955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000020	0	2341	4655	735	0	2888	7209	10027	3122	4505	0	0	7054	4926	6119	3408	4710	6074	1045	0	1422	0	2172	0	6868	6329	9390	218	1821	0	7887	0	0	6055	0	0	1900	4936	4363	955	0	0	0	3934	0	0	0	5702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4369	4315	0	1057	0	2547	0	4588	0	0	6091	0	0	2223	5945	1167	1152	0	0	1008	4376	5076	578	4210	1356	0	0	0	3053	3277	3859	8306	7081	5496	6326	5989	3127	0	0	0	2485	3250	5603	1788	2424	450	0	4977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000021	1032	1653131	1288774	52748	297	486517	1795699	2829034	154149	1601070	0	0	209507	1833668	1017391	373547	255591	477094	142684	37200	90088	0	1721979	354	2319757	2107680	2149883	4426	212126	19016	894163	0	691	2782658	5181	2395	1367208	2728116	229572	1266235	47707	26234	0	1413662	33023	1355	0	627499	210	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	640	118	0	0	0	0	0	0	857	498	0	216	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	444490	164891	0	272328	0	701629	0	1422101	0	197	1786444	0	0	653133	282096	324038	130895	84	300	287612	1958872	1832292	30185	471168	155661	0	3219	0	1297917	1732389	694071	1817857	478905	2663010	2715839	299320	1352219	0	0	0	232628	739249	2554892	224585	908825	35761	0	358741	231	265	0	0	0	0	110	0	0	0	0	0	207	0	0	0	0	0	2515	0	0	1316	432	98	1169	0	0	155	387	0	0	185	188	0	1748	0	0	0	0	0	0	1063	0	0	0	6929	225	0
