sequence_id	M301474.lib1	M301475.lib1	M301476.lib1	M301477.lib1	M301478.lib1	M301479.lib1	M301480.lib1	M301481.lib1	M301482.lib1	M301483.lib1	M301484.lib1	M301485.lib1	M301486.lib1	M301487.lib1	M301488.lib1	M301489.lib1	M301490.lib1	M301491.lib1	M301492.lib1	M301493.lib1	M301494.lib1	M301495.lib1	M301496.lib1	M301497.lib1	M301498.lib1	M301499.lib1	M301500.lib1	M301501.lib1	M301502.lib1	M301503.lib1	M301504.lib1	M301505.lib1	M301506.lib1	M301507.lib1	M301508.lib1	M301509.lib1	M301510.lib1	M301511.lib1	M301512.lib1	M301513.lib1	M301514.lib1	M301515.lib1	M301516.lib1	M301517.lib1	M301518.lib1	M301519.lib1	M301520.lib1	M301521.lib1	M301522.lib1	M301523.lib1	M301524.lib1	M301525.lib1	M301526.lib1	M301527.lib1	M301528.lib1	M301529.lib1	M301530.lib1	M301531.lib1	M301532.lib1	M301533.lib1	M301534.lib1	M301535.lib1	M301536.lib1	M301537.lib1	M301538.lib1	M301539.lib1	M301540.lib1	M301541.lib1	M301542.lib1	M301543.lib1	M301544.lib1	M301545.lib1	M301546.lib1	M301547.lib1	M301548.lib1	M301549.lib1	M301550.lib1	M301551.lib1	M301552.lib1	M301553.lib1	M301554.lib1	M301555.lib1	M301556.lib1	M301557.lib1	M301558.lib1	M301559.lib1	M301560.lib1	M301561.lib1	M301562.lib1	M301563.lib1	M301564.lib1	M301565.lib1	M301566.lib1	M301567.lib1	M301568.lib1	M301569.lib1
TG2_35:bin_000003	23868	36	26748	20813	33511	5	26501	30170	24949	8072	22218	18865	19815	24058	32	25642	33880	78899	323	34611	30838	193	29256	25196	90	20115	359	11909	339	22616	21794	22212	24194	50	21605	24614	23524	3745	20	25437	18946	17468	19443	66	4086	6809	355	21897	19897	20049	20194	237	34608	23381	19298	9	33971	30218	23485	318	758	30184	31759	28770	23733	15	26100	31687	25894	345	22484	41846	43	24214	23147	33398	724	23153	13	18268	24608	18290	28791	15820	39	61	19729	23700	21065	50	70940	20059	23424	28709	13	21200
TG2:bin_000055	4345	0	3469	3552	2892	2	4014	5321	4454	1483	4777	3813	4304	3856	10	5357	5736	3989	19	6353	4635	3	7215	5384	23	4563	1	1853	3	4239	4724	5394	5384	2	4698	5181	6752	1406	5	4563	4001	3127	2738	18	310	1137	4	5304	3133	3347	3311	12	6400	5169	4246	0	4453	5794	4956	23	126	4665	4308	5330	5556	4	6198	5101	4631	5	3986	6758	0	5273	5449	6302	218	5814	2	5386	5381	5097	6348	3482	5	16	4187	4697	3958	8	7151	6432	6228	5593	3	5389
TG2:bin_000059	2642	0	1902	1971	2162	2	2122	2342	2326	715	2580	2160	2126	1984	4	2457	3158	1800	71	2716	2204	22	4326	3048	12	1868	95	813	2	2677	2406	2364	2217	2	1817	1936	2428	300	2	2201	3018	857	811	6	547	879	6	2417	1773	1975	1961	40	3752	2597	2019	0	2582	3381	2702	30	98	2780	4156	3095	2481	4	3158	2112	2557	2	2383	3780	3	3256	3334	2492	12	2346	0	2096	4188	2967	3239	2617	2	8	2193	1834	2011	7	1999	2621	2593	1546	6	1926
TG3_07:bin_000023	1944	5	1472	1289	1452	0	1556	1655	1769	731	1783	1501	1722	1708	10	1916	2054	1421	28	1892	1833	4	2941	2017	15	1461	0	585	0	2201	1704	2142	2211	0	1541	1883	1539	7	2	1394	1656	1085	442	6	188	382	0	1586	1246	1530	1488	16	2818	1744	1311	0	2115	2420	1878	14	88	2040	2835	2220	1662	3	2161	2072	1725	0	1904	2728	0	2341	1699	2891	41	1980	2	1545	2581	2086	2144	1689	0	1	1545	1591	2433	2	1853	2159	1570	1318	0	669
TG3_14:bin_000007	3373	0	2294	2098	1975	0	2172	3085	2595	1137	2778	2736	2702	2446	5	2624	4864	1809	18	4505	3130	3	6803	2866	9	2503	4	7850	3	4984	2829	2758	3813	13	1905	2197	2024	323	3	2341	1385	2386	1411	5	5	821	5	2348	2244	2046	2221	28	4251	2852	2522	0	3536	2889	3432	28	144	1995	2102	3527	2037	2	2265	4700	2601	2	2380	3678	5	2873	2784	2869	98	5355	2	1802	3746	2179	3053	1722	305	215	1824	2752	1306	6	3890	3096	3205	2844	2	1648
TG3_28:bin_000041	29080	4	23955	24046	34241	4	19454	29521	21764	34228	29735	20910	18204	24835	317	27049	23986	20794	120	30313	32747	108	39310	23236	112	30217	215	8478	110	23428	29483	27825	28115	763	12226	20290	30482	2458	23	20236	20082	20352	4687	30	2972	5666	312	24218	21888	21672	21990	74	44139	23417	21448	2	35319	41972	25003	195	790	24021	35693	28608	27478	23	34037	32471	18493	40	27668	40691	11	32908	38790	35639	422	41540	16	14126	19470	24870	45881	29077	41	68	20730	19834	18402	61	15983	67125	13451	27611	19	6563
TG3_28:bin_000042	24078	6	21374	21189	23110	0	21080	21245	22685	7656	24090	22517	21352	22552	40	22317	31331	20704	259	24278	24393	27	37341	25623	104	21970	424	11577	39	26743	22526	27858	23075	645	20847	20193	22058	3053	17	20617	27547	13215	6270	44	4398	5082	301	24999	19218	19909	20737	195	37108	23241	17668	3	27919	34452	27429	457	797	26831	49351	32094	21847	1	25485	21616	26449	157	32244	34741	40	27915	24332	35609	476	27743	23	18776	39505	19707	36170	29103	12	62	23967	20751	31217	40	23352	24338	20780	22606	12	14055
TG3_35:bin_000025	439	0	418	425	481	1	326	317	452	111	388	324	309	341	0	397	438	285	6	368	471	0	562	433	2	439	0	86	0	420	572	285	501	2	188	320	576	2	0	463	991	339	4	2	0	41	0	442	401	353	380	15	651	401	239	0	489	504	422	2	2	418	438	397	470	0	491	459	421	0	367	569	0	384	460	674	0	403	0	257	603	300	503	232	2	2	474	314	724	0	619	590	394	460	0	469
TG3:bin_000050	2717	0	2412	2322	2841	0	2469	2297	2243	776	2492	2486	2433	2229	14	2649	3666	2015	8	2709	2321	4	4052	2958	13	2317	2	1939	6	2917	1845	3153	2579	4	2656	1760	2968	10	2	2496	3383	1198	554	3	244	842	7	2334	2177	2255	2296	16	4185	2432	1970	0	3426	3864	2817	24	98	3176	2998	3294	2385	1	2866	2312	2807	9	3823	3822	4	3204	2783	4671	11	3336	3	2494	5130	1559	3314	1696	1	2	1628	2758	3752	1	1991	3935	2502	1932	3	1112
TG4_14:bin_000026	7916	0	6842	6537	7414	0	6679	7516	6946	2393	7623	6990	6753	7062	8	7769	8985	6728	27	8253	8781	4	12515	9404	49	7511	260	3959	14	8505	7174	7988	8272	223	6693	7487	7640	1647	12	5968	8178	5015	3737	22	904	1223	28	6410	6105	6267	6773	62	11966	7505	5964	0	8957	10801	8851	112	412	8385	11605	9162	7169	2	8736	7382	7669	6	8725	11125	5	9146	7829	10985	117	9148	1	6833	9883	6902	10645	7026	15	21	6850	6443	6827	10	10072	7453	7233	7409	5	6643
TG4_21:bin_000016	1521	0	1315	1031	1525	0	1271	490	1205	249	1366	1187	1242	1818	1	1485	1699	1011	9	1414	1440	2	1871	1609	15	2376	24	991	2	1359	1430	1507	1759	85	1046	1715	1295	201	2	1209	1053	818	426	3	0	555	2	989	1201	1143	1330	2	1986	1348	984	0	1633	1889	1454	6	68	1451	1705	1254	1460	0	1248	1600	1756	2	1609	2190	14	1659	1615	1671	0	1770	2	1188	1454	1424	1395	657	0	4	1148	527	405	4	1612	1965	951	1400	0	908
TG4_21:bin_000043	21974	14	20047	19149	21982	2	18599	16813	20219	5992	22543	20485	19273	20790	39	21027	28405	18316	155	22236	23823	66	33427	22262	112	19947	621	12490	42	23129	24572	28107	23871	275	21361	19048	20629	2264	20	18292	22367	10714	6584	50	2829	5300	224	21186	18206	18720	18846	174	35271	21603	16696	0	26029	31964	25817	342	816	25383	45003	30074	19806	12	22583	19928	23011	168	28303	32442	14	25939	23741	31103	448	26347	4	18001	34654	16958	34429	21273	27	45	22834	18779	30808	48	27422	24165	18979	22399	19	13373
TG4_35:bin_000014	9204	0	5453	4854	4758	4	5909	6560	8106	1573	5963	7125	6548	6386	13	8898	8611	5309	8	7365	8207	17	12775	10821	51	8741	46	5725	9	8788	8966	7968	9676	15	7909	8393	9680	2632	5	8327	7932	9483	3631	24	2927	2342	16	7153	5355	4926	5418	51	9159	6745	6257	0	7119	9278	6263	102	452	6976	8535	9973	9362	4	10844	7670	9573	24	8076	12148	1	8371	8491	11725	75	8356	1	8485	10887	7453	7497	4122	19	32	4509	5584	5121	23	8765	13491	8779	8637	6	6313
TG4:bin_000055	2398	0	1892	1838	1973	0	1884	2273	2270	749	2459	2046	2173	2213	2	2495	3159	2301	0	2304	2582	0	4222	2836	8	2513	103	981	6	2543	2037	2730	3421	4	1940	2380	2662	458	4	2068	1708	742	1108	8	13	429	2	2602	1781	1987	2011	39	3652	2477	1915	0	2871	3302	2641	33	87	2835	4086	3260	2296	0	2825	2635	2822	2	2912	3771	6	2870	2872	3798	2	2822	0	2106	3557	2590	2582	1714	2	8	2515	2733	2681	8	3157	1513	2292	2782	5	1157
TG5_14:bin_000008	179	0	144	234	214	0	120	93	145	38	116	139	132	116	9	563	166	1716	0	207	189	0	233	163	1	194	0	83	1	226	192	142	193	0	184	158	159	2	2	120	138	211	167	0	0	206	0	235	218	203	159	0	248	305	191	0	184	236	174	7	9	172	162	197	271	0	337	419	204	2	75	293	0	241	224	125	0	181	0	253	98	101	214	292	0	0	224	118	3	0	293	98	8616	326	0	48
TG5_14:bin_000027	115305	28	122142	115892	155157	7	91842	69130	95387	26985	97917	79135	88324	93009	261	114512	109109	115143	323	119113	126617	424	146562	137301	424	78867	589	92658	259	156734	149466	71495	87873	745	66314	128585	111087	13562	69	165380	251687	34674	64892	244	1039	33520	582	67605	117633	91071	93272	2497	183690	110740	74668	6	126535	133013	121084	4913	4527	132490	132399	105849	112713	41	120152	165025	133338	195	100905	170158	55	148343	139949	209210	2291	124617	39	76509	45240	147419	197969	96032	139	288	196761	45585	85714	279	103113	77356	108427	156458	84	65704
TG5_21:bin_000003	275138	32	147688	262398	202067	34	340314	214997	275048	36853	237930	338411	246918	186456	352	278796	154462	114595	848	272544	202455	237	674245	633608	1074	67273	4069	21834	546	72362	156974	24802	12802	428	9085	358172	182103	647086	170	124111	328489	65362	4415	430	29857	49366	690	309526	129695	225112	358806	401	329160	211639	226174	40	160563	140415	148723	407	2754	105132	308548	500339	252420	73	394799	383567	132554	1121	194577	599278	171	236471	30831	78159	1044	337485	101	238913	1180464	14816	36425	72589	294	700	23074	54453	16355	556	100634	872659	30845	8384	246	24302
TG5_21:bin_000007	45556	3	39889	42644	41906	8	40122	88676	41608	13941	54017	46485	46075	40397	77	53970	37553	47316	656	53077	43082	96	77048	44585	217	60043	5393	37039	238	48713	65716	52306	104717	195	85947	49111	41832	3321	23	78057	6797	33869	3724	117	53	24111	81	58577	40469	38415	42719	109	75954	51694	43456	0	58310	65080	59617	139	4994	51750	73740	40315	56205	24	56762	54483	45266	98	42777	82898	67	64253	68572	63796	1924	63337	32	37751	27812	54375	83946	69753	73	98	41208	35754	3624	133	30955	87920	45403	45158	34	48538
TG5_28:bin_000004	1322122	552	1017136	982876	848978	140	1160536	1534668	1277337	458782	1383186	1159607	1226016	1152312	6164	1621234	1693283	1165340	4723	1900023	1447348	1840	2097518	1572848	6174	1556123	17354	508487	2810	1284650	1497592	1576529	1597670	30115	1228990	1519884	1900736	426805	1049	1509431	1313304	884413	571303	3069	63722	290573	6757	1684461	858094	984485	1001947	6230	1881024	1433972	1227618	91	1382223	1708391	1497917	18794	52324	1374127	1266259	1656932	1681920	676	2023097	1471909	1380070	5969	1308852	2116913	1038	1653226	1484329	1736719	30661	1618110	1295	1633171	1432285	1443307	1755796	898639	1684	4557	1141605	1288989	1045997	3586	1771557	1654150	1772231	1570388	1338	1544905
TG5_28:bin_000015	20763	0	12971	14273	16465	2	14108	5136	12321	3468	14468	12014	13867	20964	39	14660	12601	10535	108	17902	16297	10	23295	15998	63	26557	56	7592	13	23192	30147	9197	29752	28	12337	18300	17806	702	8	4576	47399	2398	261	28	26	824	34	21779	12379	10862	13126	99	22020	17281	12126	0	15974	25110	15958	82	1098	18388	21019	16186	14826	8	19611	24522	16613	84	6715	21022	12	18557	19288	53045	204	21467	6	23489	2415	21695	5999	7244	17	41	16488	4235	20758	28	17326	1705	14951	23538	8	28709
TG5_35:bin_000001	1515586	360	1273741	1247130	1126228	208	1258658	1548694	1649262	620211	1603285	1240946	1475629	1061322	3799	1554394	1597744	1402202	16211	1952404	2111857	2712	2883422	1986628	6972	1906436	16729	599260	3164	2147960	1915336	1779062	2953807	35321	1404760	1767827	1506045	177969	1061	1692885	938174	1711420	954726	3226	66519	503866	17400	1750722	1272125	1178810	1229904	14631	2262758	1535336	1254584	162	1789555	2165832	1745472	14891	74166	1606355	1460630	1795913	1518835	658	1596839	1951514	1868373	7070	1533246	2584435	4046	1907919	2180626	2420620	32138	2120520	967	1309375	2316606	1504099	2560146	1074604	2466	15632	1652819	1651494	994048	3709	2455257	1520128	2399226	1683734	1485	1510683
TG5_35:bin_000022	82136	38	97243	87485	101861	7	73962	74855	83421	28012	69470	70140	68700	70318	470	60630	88197	96762	953	96467	94248	225	117864	91412	289	117176	1008	49667	144	88067	53751	74579	52679	875	65906	81023	76388	8100	56	72819	34731	48311	54644	145	13219	17845	939	95448	86350	61480	74369	134	128055	75213	58602	12	94827	120979	92894	5643	2615	98810	94268	81063	62490	26	92752	77732	83251	939	62188	110154	39	81892	89952	61960	4462	59916	110	57192	64093	97496	128402	115024	90	181	103171	103858	7717	153	82456	161605	76435	68884	45	22640
TG5:bin_000003	168584	31	154034	137075	187085	19	141194	47185	153470	37559	150653	129021	140047	221723	438	180645	172211	173421	592	175552	154140	3578	227236	174408	662	154453	3324	96271	293	151828	151340	155044	229564	1550	245850	177077	103186	9813	85	138148	130208	103104	76231	306	3187	32997	840	119703	129732	141980	150499	1490	241886	147451	112125	14	200065	206654	173091	2424	5048	175420	187065	155140	148020	75	170695	163763	133440	2034	175559	273387	206	210001	184256	254258	2084	243188	108	125505	115771	185343	205912	105130	180	383	137206	146382	183329	351	196017	131587	137569	171881	141	120745
TG5:bin_000047	225696	54	209851	191129	220299	29	178280	286256	208377	94381	218374	192843	187243	223774	402	231679	230822	222885	348	260503	238515	267	329722	266262	893	280794	7231	66091	389	250674	221469	255817	243061	8584	191071	231346	216774	5010	123	160157	170912	215590	49318	550	3476	59559	989	225049	191387	189573	204014	2187	358823	206578	177395	18	289040	298349	248588	4812	7262	258138	569221	227239	229334	120	279240	262920	273750	986	236317	349500	120	245883	319460	417091	3484	291248	94	166621	194594	222270	360682	162913	230	617	273471	199902	153551	512	279722	203239	248481	177809	202	159480
