sequence_id	M300800.lib1	M300801.lib1	M300803.lib1	M300804.lib1	M300805.lib1	M300806.lib1	M300807.lib1	M300808.lib1	M300809.lib1	M300810.lib1	M300811.lib1	M300812.lib1	M300813.lib1	M300814.lib1	M300815.lib1	M300816.lib1	M300817.lib1	M300818.lib1	M300819.lib1	M300820.lib1	M300821.lib1	M300822.lib1	M300823.lib1	M300824.lib1	M300825.lib1	M300826.lib1	M300827.lib1	M300828.lib1	M300829.lib1	M300830.lib1	M300831.lib1	M300832.lib1	M300833.lib1	M300834.lib1	M300835.lib1	M300836.lib1	M300837.lib1	M300838.lib1	M300839.lib1	M300840.lib1	M300841.lib1	M300886.lib1	M301037.lib1	M301038.lib1	M301039.lib1	M301040.lib1	M301041.lib1	M301042.lib1	M301043.lib1	M301044.lib1	M301045.lib1	M301046.lib1	M301047.lib1	M301048.lib1	M301049.lib1	M301050.lib1	M301051.lib1	M301052.lib1	M301053.lib1	M301054.lib1	M301055.lib1	M301056.lib1	M301057.lib1	M301058.lib1	M301059.lib1	M301060.lib1	M301061.lib1	M301062.lib1	M301063.lib1	M301064.lib1	M301065.lib1	M301066.lib1	M301067.lib1	M301068.lib1	M301069.lib1	M301070.lib1	M301071.lib1	M301072.lib1	M301073.lib1	M301074.lib1	M301075.lib1	M301076.lib1	M301077.lib1	M301078.lib1	M301079.lib1	M301080.lib1	M301081.lib1	M301082.lib1	M301083.lib1	M301084.lib1	M301085.lib1	M301086.lib1	M301087.lib1	M301089.lib1	M301090.lib1	M301091.lib1	M301092.lib1	M301093.lib1	M301094.lib1	M301095.lib1	M301096.lib1	M301097.lib1	M301098.lib1	M301099.lib1	M301100.lib1	M301101.lib1	M301102.lib1	M301103.lib1	M301104.lib1	M301105.lib1	M301106.lib1	M301107.lib1	M301108.lib1	M301109.lib1	M301110.lib1	M301111.lib1	M301112.lib1	M301113.lib1	M301114.lib1	M301115.lib1	M301116.lib1	M301117.lib1	M301118.lib1	M301119.lib1	M301120.lib1	M301121.lib1	M301122.lib1	M301123.lib1	M301124.lib1	M301125.lib1	M301126.lib1	M301127.lib1	M301128.lib1	M301129.lib1	M301130.lib1	M301131.lib1	M301132.lib1	M301133.lib1	M301134.lib1	M301135.lib1	M301136.lib1	M301137.lib1	M301138.lib1	M301139.lib1	M301140.lib1	M301141.lib1	M301142.lib1	M301143.lib1	M301144.lib1	M301145.lib1	M301146.lib1	M301147.lib1	M301148.lib1	M301149.lib1	M301150.lib1	M301151.lib1	M301152.lib1	M301153.lib1	M301154.lib1	M301155.lib1	M301156.lib1	M301157.lib1	M301158.lib1	M301159.lib1	M301160.lib1	M301161.lib1	M301162.lib1	M301163.lib1	M301164.lib1	M301165.lib1	M301166.lib1	M301167.lib1	M301168.lib1	M301169.lib1	M301170.lib1	M301171.lib1	M301172.lib1	M301173.lib1	M301174.lib1	M301175.lib1	M301176.lib1	M301177.lib1	M301178.lib1	M301179.lib1	M301180.lib1	M301181.lib1	M301182.lib1	M301183.lib1	M301184.lib1	M301185.lib1
GPB:bin_000051	36816	1941541	1916369	1454225	118052	1873663	1341555	1801384	2022674	1771800	1921726	0	505	1946276	1860396	2073763	158008	1868213	1837782	1764305	1153651	1788964	633918	1912288	1825328	4381	1496671	1800011	1842115	21717	1811097	18781	1837980	1843851	1915639	1926100	1810386	0	1412384	1699602	21148	1766127	1801619	2089795	1829870	13427	1970081	1917859	12825	1897482	1981442	1959618	105249	1859841	2002960	1999413	1976102	1966217	9627	1984266	514670	178453	1922215	2010254	1937701	1939269	0	117641	2014778	1883039	2006967	1929658	247	2012082	2003960	1976769	53055	1931712	1945279	5475	1987967	1931001	1959560	2162	1989425	2020183	2020296	1933797	0	1949835	1978403	533250	1930872	2022277	655005	197742	1973243	1962534	1486462	1873068	2425	1974211	960162	1968610	26317	1254315	2035998	2046237	2078996	2236	71438	2044709	0	2025146	1923353	1989800	1958053	1810593	294198	2040598	2131694	154504	2016773	1938135	17376	1956510	2016286	390560	2002833	2052982	1853885	171662	2032119	1800790	2000325	544	12587	2013802	670742	0	1973822	2090575	816393	2027266	1366345	2034733	1510453	2056356	2029035	72456	1752887	0	1521289	1042192	23220	1392079	1997014	2000112	2024880	610968	54510	2032359	1956473	2004316	4884	1998481	2075265	2044833	2063252	328749	2037458	7903	1981087	1986064	66402	1471477	1968189	1955591	17667	822284	1187	2008460	1932816	2050830	20075	2062950	2026504	69137	2045288	1935211
GPB:bin_000052	32817	1959016	1887813	817858	34543	1635184	640475	1726904	2344513	1226048	1704308	0	101	1841307	1796229	2193749	21557	1998068	1722004	1548255	804128	1497007	83816	1652963	1657931	5008	983218	1642931	1759472	2999	1875433	6607	1458193	1808469	1819263	1993376	1703417	0	618407	985038	2718	1623435	1631839	2680974	1658144	1602	2001094	292263	3883	256648	274980	268246	23610	233314	278551	290433	275783	274114	1611	279777	27925	12341	262382	289856	264650	262497	0	9414	296677	226960	288505	249779	388	289778	278223	278152	9506	261037	274540	2132	285302	264805	269479	446	289305	295538	303708	257746	0	260665	281187	63850	260279	290307	245339	84147	2171658	2180500	1024844	1614370	0	1319178	481384	1918510	7898	746358	2346011	2564588	2262850	525	13997	2378763	0	2352961	1627669	2202413	2146382	1655870	75802	2602386	2379456	54631	2115656	2382866	7408	2212682	2443384	111620	2379364	2297361	1994154	18569	2643826	644098	2397795	0	4958	2245164	193136	0	2386264	2248168	95233	299403	149270	302445	162362	325893	297962	8740	198603	0	152618	86330	1799	141324	291981	285097	294683	70061	10980	294502	266093	296284	1571	291623	324449	309526	316370	30404	298950	766	280819	285461	8658	157534	281149	281082	3972	46430	0	298026	265971	314203	2118	316203	296724	6521	313050	266212
GPB:bin_000053	3355	109965	106336	50024	3727	104289	70207	99655	125885	104567	112776	0	0	111632	103592	122208	4841	114607	104445	96685	73978	106217	29960	100338	101358	914	62322	98680	107799	910	109138	1062	90858	104175	108869	119590	99366	0	72566	90791	2699	100277	94350	135495	109806	1274	121992	73132	1162	70363	76763	73960	11226	64647	75031	79634	74715	74851	965	75906	12086	5359	74031	81408	71529	70769	0	4222	79873	63298	77850	70526	0	80105	76745	76444	4151	72868	73755	318	76875	72026	75362	143	77826	78186	80843	72294	0	73456	77320	27436	71690	79993	25592	11178	124188	117186	102196	103212	752	107832	17664	122889	2701	64539	140437	132374	133418	258	2734	130492	0	127223	112864	122935	123159	99775	24361	134250	134191	11600	129438	125496	2220	118726	131420	19455	132962	140742	124006	6970	130579	67103	133710	0	1159	129606	35613	0	127076	120193	35810	80004	46560	82140	51888	87251	79653	2525	64932	0	50938	33956	981	48427	77740	78066	81184	25831	1764	81498	73555	78320	699	79322	88294	80924	83563	13452	80961	0	77884	79572	4092	49126	75964	76286	1452	21372	0	78764	73860	84537	720	86475	79338	2988	83814	76126
GPB:bin_000054	7147	1609511	1326312	519761	2269	1252788	473554	1331090	1843252	1055921	1075382	0	0	1317350	1372390	1530129	0	1608380	1180900	1121291	413720	1383696	0	1264039	1384039	0	482261	1319125	1512459	0	1331986	0	1177270	1462817	1555366	1763617	1267144	0	318243	1167839	940	1223746	1188061	2242964	1467910	0	1603033	2424	1771	1092	0	0	997	300	150	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	105	0	0	150	0	0	0	163	0	0	292	0	0	220	1688	0	0	0	0	0	0	0	122538	51970	1665842	1481936	875286	954774	0	1029899	244138	1656348	0	394498	1805278	2074486	2235989	289	7053	1986241	0	1924525	1165115	1777703	1656424	1270490	355	2463855	2127526	2719	1703130	1960757	713	1451275	2118431	37326	1930018	1398026	1542478	607	2154718	478241	1990341	0	0	2009221	102239	0	1621868	1933434	84	0	0	189	166	198	0	150	573	0	0	0	133	0	0	592	579	0	3620	0	0	127	0	0	0	0	0	0	0	0	300	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	767
GPB:bin_000055	7022	266638	244878	123407	8976	236920	149289	223268	293163	236081	251725	0	0	255968	233969	264998	8694	248861	230870	220758	158713	231464	34201	224558	226395	2297	145221	230911	231226	1425	244555	3206	211375	243754	246429	264420	232446	0	139328	199522	1623	216043	218357	306956	242975	1076	281012	222511	491	174450	188227	187451	8529	152046	188031	198213	190228	187940	631	192397	17921	5510	175453	206742	177221	178383	0	5826	202127	153497	196677	175303	0	198247	191020	189041	2722	181687	185104	213	199814	182092	184556	0	192535	201604	211913	176138	0	178618	191312	28671	176484	202893	57957	26802	284217	271821	226086	231904	276	228643	41377	273371	5638	144318	318171	313748	296497	617	7267	299138	0	295200	259479	279175	279785	222505	29240	320504	303352	12916	282379	294959	2791	270721	309051	34346	300887	318648	295472	10899	311609	154019	319779	0	1907	298612	83957	0	294930	274487	51242	209893	83443	213323	92197	226160	203835	2160	131788	0	85784	48857	1897	81788	201302	195860	206161	30647	3663	208696	181369	205531	1120	194728	229032	211934	218321	10163	206730	723	188819	198617	4259	95518	194590	194109	1208	15827	0	201627	177447	217508	1331	220945	205609	17414	216215	181777
GPB:bin_000056	556	81808	257004	31518	2045	197964	27909	65172	197784	164846	67875	0	0	166929	57394	111225	2685	68554	60367	60549	32791	158515	3239	64219	67903	275	43387	229924	62554	0	67659	150	67889	62564	84346	168062	63463	0	26979	50010	263	54566	61408	104975	63469	0	73422	32469	0	32132	34190	33838	979	24184	36398	34784	33962	30024	0	33552	1253	0	29581	39701	32216	31023	0	150	36407	23977	36977	32671	0	37374	36759	34398	164	31640	33310	0	37009	29729	34847	0	35506	38830	41634	33134	0	32402	34353	2763	30803	38961	12193	2462	84248	77707	54665	59550	0	63086	12566	75829	479	31617	102504	86830	101204	0	1455	101571	0	109898	67547	82495	355005	133748	5908	1425041	179332	1987	221246	84434	632	75392	273525	2586	806469	499164	74693	2425	90829	66637	284711	0	503	88735	19381	0	140668	371884	7995	40780	11070	40531	11944	44810	39480	186	17171	0	9720	4582	0	13310	38696	37189	38869	4707	316	42187	31691	38953	119	36878	50528	41895	44817	2828	40165	0	37698	36992	509	14650	37688	32882	246	3383	0	40555	31191	42785	450	45531	37528	344	42644	32330
GPB:bin_000057	7932	2008099	1526678	470268	51001	1516789	568011	1659791	2229661	1478051	1604960	0	248	1700293	1829303	2087815	12507	1722132	1253508	1357991	726329	1455477	250214	1636669	1897655	12099	823080	1744015	1691857	10094	1809371	14732	1519974	1807140	1774887	1796728	1779836	0	824890	1399507	6951	1640652	1706772	2873934	1664233	4203	1901908	2681312	9088	2479168	3026897	2935827	79921	2490391	3155169	3098926	3111966	3075686	4256	3132738	405542	94701	2803834	3176675	2722018	2677656	0	16131	3174709	2486961	3132311	2928936	3363	3218069	3215696	3163210	7377	3099056	2935243	8243	3179300	3184833	3048652	2255	3204700	3261880	3296802	2769265	0	2810618	2925295	420742	2500108	3236850	183594	61983	2127708	1798718	918328	1067483	1069	1276115	109147	2018047	9002	533644	2374126	2340493	2497061	2158	37085	3069209	0	2242711	1341665	2093400	2125408	1600673	200552	2600982	2089259	45090	2168957	2246507	21105	2405097	2603819	130336	2590049	2943849	2625492	40565	2491494	620368	2381861	269	5180	2373309	119072	150	2369575	2374868	419028	3202771	789340	3278208	1582864	3318033	3184769	23909	1578908	0	979608	608017	36456	762306	3179470	3143307	3173130	207891	11668	3212673	2825346	2799902	2832	3080036	3312068	3282585	3285016	154574	3225788	2817	2376856	2937115	22401	1317501	2921351	2583809	2066	98692	868	3138911	2404354	3306606	7891	3298354	3209722	24922	3256481	2630509
GPB:bin_000058	30272	2239009	2195242	1031444	25641	1882647	758449	2462420	2629939	1634171	2224369	0	269	2267051	1805235	2416862	12368	2167681	1885085	1880482	871708	2057024	19651	2032282	2216435	124	1368232	2431262	2215849	468	2567487	1376	2004029	2288385	2171214	2381339	1894754	0	645395	1884124	938	1925929	2003651	2700249	2169392	709	2416963	178681	3311	141268	167990	160782	10309	130176	165261	171082	166208	163028	298	167810	13279	5201	148316	166697	149745	151623	0	2455	183050	128514	171918	144936	0	181504	169081	168275	1213	158893	160681	1106	173230	157374	167853	0	172191	179536	189579	146054	0	150176	164815	26345	149383	177569	258754	74191	2477158	2086528	1766721	1508617	0	1683302	101935	2200885	1627	853566	2720418	2703192	2543934	0	13355	2638800	0	2585471	2077519	2738688	2435492	1987852	81672	2735183	2589859	18985	2525791	2598115	92798	2371831	2598630	97667	2627527	2708400	2642414	7690	2600962	808447	2773694	0	1734	2623726	500252	0	2665316	2593077	36345	188877	54373	184871	73313	205920	188719	2365	95759	0	70222	36811	1195	64888	179496	169658	190728	15376	2176	183181	157520	179164	8407	175649	201951	186310	200482	9762	180563	522	158930	172171	2532	81364	167577	160573	586	12825	0	179316	151021	195080	478	199595	176901	2447	186535	146160
GPB:bin_000059	1390	302818	235441	121693	1041	273811	58414	150254	280257	225283	294005	0	0	277866	149702	231238	2924	98747	203777	185713	46831	177545	3036	141443	340206	0	53027	114939	179957	508	166118	0	134010	143446	191103	288611	198216	0	44381	106631	484	157687	143052	338038	235694	0	279584	25833	0	22194	23827	25971	2608	19123	29212	27503	29218	29509	0	29212	2192	1533	28508	30914	21221	23988	0	173	28448	19430	27506	24255	0	28482	26729	25795	150	26090	29058	146	27996	27144	26347	0	28416	26702	27720	22439	0	22250	25859	3801	23359	28419	9568	5705	304954	288371	191475	147791	0	114820	9271	266185	300	30119	373787	270135	330487	150	1660	454977	0	428999	239224	291037	399421	171976	43881	528296	536538	3962	388308	321594	660	383279	371634	6199	602942	333508	370531	1866	293321	116817	578089	0	300	340352	52456	0	245555	354892	5376	35769	8503	30686	11153	38490	29243	715	20752	0	10300	8163	877	11885	27066	33076	34511	2730	1545	31529	19959	26594	1623	26438	35285	31975	34938	2799	26826	0	22840	27555	267	12158	24991	28237	0	2002	0	30446	26598	34470	0	36250	25766	919	32265	20993
GPB:bin_000060	38330	1371142	1253139	597548	50564	1234282	801521	1090573	1431002	1115871	1242144	0	0	1294856	1238203	1332888	51932	1300777	1135045	1184566	851877	1250644	30050	1207639	1194499	3588	739352	1156275	1178923	1840	1298667	4683	1086913	1221114	1211906	1360901	1119632	0	554434	1098886	4976	1149920	1166047	1590644	1281948	6428	1307287	237090	4910	198276	235962	231242	10704	168417	243711	261644	231956	237544	359	244462	17689	8109	212651	259075	222462	215383	0	4961	262361	185571	236705	220641	0	256537	242543	246450	2537	237245	222555	783	257054	228387	239540	170	266602	267754	276501	198571	0	212553	235728	30690	195418	265432	235634	124317	1377339	1331480	1295011	1155929	277	1179636	221553	1448365	26088	840290	1509868	1503711	1444943	739	22375	1402965	0	1393004	1261555	1464035	1362423	1215829	54746	1574968	1449137	87462	1401232	1418946	5981	1406509	1462959	131363	1442131	1764923	1464672	22348	1511202	732520	1449624	150	1115	1453432	419179	0	1493440	1473112	46829	278918	78006	276686	91450	305508	272704	6325	134217	0	84778	46062	2981	84520	249017	245131	262074	31584	7121	260200	220481	248931	6141	247036	302122	279682	289326	15775	264535	896	221497	234421	5467	100951	240595	215759	1798	13168	150	256345	206066	287936	644	291447	258021	2861	282872	207963
GPB:bin_000061	6548	1462742	1063799	398892	12604	1270740	419115	1120139	2015421	1090517	1019400	0	0	1616444	1226962	1685124	103108	1226862	1348064	1169963	737152	1221516	48670	978989	1249827	124	712104	1280322	1400618	1780	1521553	3420	1403861	1482444	1628896	1770652	1235072	0	562104	1031731	1678	1436694	1209248	2487012	1616066	6756	1656970	386481	2375	366346	451616	472048	14685	374377	489824	431653	525892	461719	703	583404	37558	8785	446784	515103	396848	401817	0	4077	602142	323484	559358	412525	524	504889	524613	427698	5093	418685	408097	834	562452	516073	451674	344	598231	477181	601940	377076	0	351855	558288	53453	330279	522926	136639	103343	1807906	1693304	607187	1126471	139	779353	110500	2204347	2234	309509	2026131	2550014	1794254	355	26301	2222886	0	2040379	1647628	2264391	1720610	1631723	39363	2597157	2048293	39526	1624197	1603098	4152	1977373	2243359	96923	2252799	2688587	2303145	32314	2716255	459112	2294969	0	2879	2026824	481854	0	2163681	1962905	83823	653371	120287	579499	165393	798068	502562	4954	225207	0	142873	61183	2510	115469	457317	516657	488901	38375	3212	532294	394792	489271	873	494894	594213	620167	634905	17127	614968	809	386073	425153	4343	191510	486257	448034	1279	14771	0	585325	442442	617677	1549	560269	490567	5796	587516	444407
GPB:bin_000062	17211	925664	702288	311038	18284	701867	359572	600547	960062	666816	715860	0	0	838497	765489	903610	20982	789394	699484	758213	381728	775550	89122	772859	687776	229	322411	711338	747313	3423	732409	8765	620494	742689	724996	899808	656044	0	388232	547840	4519	706354	682624	1145945	785265	1482	889036	740343	150	684812	875263	866155	31197	649523	904670	898834	852985	853602	1849	900022	65171	6896	775591	873993	784344	749286	0	16139	923719	624838	853166	721750	214	873904	874723	863352	9338	808075	806559	2164	885155	819242	825016	1015	883620	927616	979582	689593	0	743631	812591	80273	706318	921587	156623	53904	879465	909483	725075	660185	0	652540	41421	993977	11713	325385	1123068	1092124	986361	1205	9604	960205	0	957653	718200	957031	866750	714743	77087	1173217	992423	17462	930673	946174	3098	878628	1034057	62618	928393	1251214	1137118	17316	1015315	306247	977690	0	3198	993947	197941	0	1061664	948617	147407	1028326	206714	1034341	404192	1105731	948186	9912	415526	0	306407	144786	2074	257791	949565	907567	958459	87153	27380	948502	754182	887484	2700	870554	1111603	999553	1027706	44733	926339	587	753726	818019	7975	399654	833901	807515	1185	30826	0	912798	700842	994875	2840	1045858	915298	7935	927644	759037
GPB:bin_000063	3852	1721862	1727060	452619	22875	1364385	449717	1125668	2144154	1290150	1702677	0	0	1624005	1423703	1900560	41760	1477845	1489062	1203124	711742	1693922	150	1731244	1686938	379	493522	1621856	1253844	290	1714612	0	1206354	1444210	1645450	2195441	1201315	0	316807	1278007	238	1451711	1574740	2427674	1407240	1670	1792553	11146	1237	7151	6754	5482	365	5590	7034	7076	6841	6033	0	7757	0	0	6712	7774	4748	6718	0	0	8250	5785	8199	6313	0	9405	7897	6470	0	6269	5971	139	7483	5997	7554	0	8088	8682	8496	5412	0	6685	8092	526	6200	7397	36281	19041	1715804	1736500	823240	812204	0	1014675	20329	2109834	0	383465	2076979	1959425	2235435	0	2155	1688793	0	1693750	2075517	2068588	1836747	1622650	3061	2474077	2143805	35966	2053393	2003410	4002	1838137	2359628	139577	2113215	2126960	1952154	1371	2196943	338385	2377263	0	976	2140614	43382	0	2323191	2043203	1384	9222	1018	10636	3058	9228	9796	770	2810	0	2784	970	0	1793	8181	8664	6840	541	259	8839	6797	7448	0	8418	10790	9354	11004	0	8852	0	6128	7103	0	4406	7582	7678	0	208	0	8616	4848	9529	0	10620	7023	0	9490	6791
GPB:bin_000064	2426	206131	194182	110104	6363	190376	112222	170094	247076	173037	203613	0	300	193845	180593	235476	10826	206879	186811	171127	112442	175671	33217	184649	183364	1086	122571	170105	176299	1638	185820	2481	174057	187345	202457	216729	178295	0	109476	154162	1293	168849	162778	252794	188536	402	210210	115641	2387	106105	124398	116916	5353	102393	123096	123899	119926	114790	150	120402	11594	2819	114597	131216	110636	113025	0	3129	132245	96818	127638	110660	0	126309	125709	124539	1262	111865	117870	0	123387	112701	109556	0	126297	129759	133044	112544	0	119033	123289	26208	112535	128369	40952	15194	225387	214149	166894	184256	0	194572	38850	219181	1641	108539	255260	246201	266273	0	3969	245823	0	243857	193331	223408	222620	176871	33020	256804	270635	9932	222803	225646	4871	216156	247756	22440	247461	278157	227630	6703	249762	155198	257979	0	1447	234371	66965	0	232376	245169	35761	134499	64196	132249	70983	148503	133397	1708	88483	0	69592	35411	1594	63945	130408	122913	133564	26889	4780	133863	118126	134084	442	127861	155094	136597	144749	14073	133493	1082	134903	124311	2717	70165	120390	120705	715	26829	291	132392	112793	141129	1741	144928	134297	3133	142133	121618
GPB:bin_000065	10051	2198491	1726689	925132	15423	1753500	696779	1908308	2470687	1820828	2057408	0	150	2185565	1184308	2490171	13840	2059125	1311880	1836384	845992	2301667	78805	2007853	2229816	565	863106	1808788	975538	4710	1607852	6263	1613007	1676525	2074468	2412916	1705316	0	454424	1199927	1825	1329037	1765387	2748411	1829543	2493	2126809	297058	5273	294636	321082	308963	30778	267715	326878	337577	310135	314538	776	323669	45112	23236	304312	339593	310024	296921	0	11212	342343	268253	330255	306048	0	335445	328200	328169	9672	315256	311435	3980	334555	311768	312885	795	332394	343673	354305	302567	0	301025	322520	68486	298827	345584	82761	59971	2059680	2002341	956299	1587240	529	1566311	53767	1915902	4074	704846	2722381	2464344	2364907	1532	12621	2292141	0	1967605	1587239	2106660	2502621	1605355	53828	2941372	2449824	138370	2016780	2384970	7054	1893656	2940185	55670	3047002	2820255	2316619	15839	3106982	801285	2471703	0	3247	2800549	155989	0	2521763	2366231	106774	338749	165135	349966	173972	375097	345997	8033	233400	0	178505	107454	4429	170087	328606	327924	343241	75837	8360	344388	306632	327701	2061	324393	373202	355519	363164	35369	343606	860	317385	327355	10558	190540	320991	320778	1328	27467	0	334896	295705	367105	2219	354873	339766	9025	358651	301104
GPB:bin_000066	4352	245448	235992	110929	7819	212133	115191	200658	307339	190871	220517	0	234	227712	201043	282344	8307	229240	196337	188142	121030	193090	29945	201262	208456	150	116181	200646	189948	1657	241514	1398	191470	207991	223193	244001	215832	0	116007	181768	1259	190579	184239	305074	221040	538	262030	141891	0	135805	148034	150446	7261	122162	158455	159442	142532	146466	201	153933	13391	4154	139124	159882	147335	140008	0	4862	163795	121807	157129	140350	0	159630	157565	152295	2219	139602	146876	564	152442	139515	146227	100	155230	162289	171409	138004	0	139449	150094	25796	140991	165647	43110	15474	257916	242312	180319	209104	0	211472	37590	246174	1457	106412	300992	286748	311718	150	7185	282384	0	282658	222847	258225	263944	220213	20013	296836	285702	6473	263406	258101	2308	239772	300011	24416	312264	297640	266185	7820	298919	147530	332545	0	1044	296762	55638	0	300904	262025	33769	166342	66558	169868	70897	181053	166749	2471	101189	0	70099	34014	1625	58522	157996	153996	166242	26546	3750	168922	146715	164855	367	157418	186671	170386	176583	9876	167438	510	158360	153288	2712	75034	153798	150996	737	20411	591	164011	142301	180373	450	177286	167291	4419	178604	140126
GPB:bin_000067	195932	1897882	1884489	1653417	136699	1887101	1626239	1873868	1943368	1858601	1889115	0	1754	1894468	1908188	1935445	137827	1890039	1874681	1866171	1703124	1841511	2211	1881003	1878501	33770	1791039	1900742	1911901	590	1902199	1660	1871564	1898749	1908483	1934441	1894382	0	1417983	1859000	5171	1889881	1868958	1944918	1884188	2116	1896322	103471	17946	11969	2771	4518	10729	4389	8117	3372	3404	3526	0	2043	591	443	2874	4174	3269	2882	0	272	19681	5966	3376	3122	0	3172	1896	2427	0	2182	2966	3604	2375	1940	2352	121	2889	3316	3065	2897	0	1704	2933	600	3073	2295	1026654	564865	1944788	1922317	1704906	1884030	231	1903578	326522	1923840	27479	1823357	1958136	1947804	1967954	300	57671	1951826	0	1963342	1935201	1954832	1941804	1889755	73900	1956644	1960320	148010	1933452	1947792	45228	1964749	1975379	595709	1970217	1944491	1925253	43369	1975552	1284791	1954251	0	13817	1952003	1105257	150	1955341	1930335	1276	2772	1296	7628	3473	7794	2425	6730	3933	0	1362	1114	1324	1790	6213	3170	3737	632	28955	2930	5652	3451	3321	2644	4365	5098	4086	386	4754	0	3682	2433	0	1246	5170	2537	638	463	0	2247	2630	4208	0	3236	2900	0	3350	3898
GPB:bin_000068	6998	225732	219159	102553	10407	206627	138916	202771	261567	194079	220235	0	0	219849	195362	239214	10687	224464	195800	192697	149172	201165	54914	200404	207603	1676	117005	200060	203696	2817	223455	4910	181956	208262	213745	234199	200262	0	130283	175089	3242	198197	190774	274352	212893	1426	239173	158910	2104	151034	161475	161215	20985	134477	160350	165772	159862	156194	837	161174	20641	8601	152026	168630	156323	154683	0	7438	170951	133577	166240	149705	0	166155	164200	161295	7403	155650	158354	1016	163844	151662	163037	406	164478	173507	178842	148498	0	154477	165330	53793	147394	169822	49735	20724	242644	233933	209621	200620	300	208927	39208	245927	4028	134557	271444	273029	251546	561	3354	257990	0	253005	230348	246435	244373	198428	42177	276070	262369	22582	248335	252569	6750	232951	270193	35210	268191	281768	261441	12480	270667	133862	276912	0	2027	259394	88775	0	256284	239785	67620	171981	94332	177264	104139	189836	177066	5561	122887	0	100817	64365	2249	90402	172998	164875	170808	51454	2769	172059	156393	173665	1983	169322	187623	178793	187036	26241	173641	450	164503	162290	8465	94607	163295	159124	1922	32515	0	176953	159393	180563	2173	183837	173278	8077	180601	157052
