sequence_id	M301570.lib1	M301571.lib1	M301572.lib1	M301573.lib1	M301574.lib1	M301575.lib1	M301576.lib1	M301577.lib1	M301578.lib1	M301579.lib1	M301580.lib1	M301581.lib1	M301582.lib1	M301583.lib1	M301584.lib1	M301585.lib1	M301586.lib1	M301587.lib1	M301588.lib1	M301589.lib1	M301590.lib1	M301591.lib1	M301592.lib1	M301593.lib1	M301594.lib1	M301595.lib1	M301596.lib1	M301597.lib1	M301598.lib1	M301599.lib1	M301600.lib1	M301601.lib1	M301602.lib1	M301603.lib1	M301604.lib1	M301605.lib1	M301606.lib1	M301607.lib1	M301608.lib1	M301609.lib1	M301610.lib1	M301611.lib1	M301612.lib1	M301613.lib1	M301614.lib1	M301615.lib1	M301616.lib1	M301617.lib1	M301618.lib1	M301619.lib1	M301620.lib1	M301621.lib1	M301622.lib1	M301623.lib1	M301624.lib1	M301625.lib1	M301626.lib1	M301627.lib1	M301628.lib1	M301629.lib1	M301630.lib1	M301631.lib1	M301632.lib1	M301633.lib1	M301634.lib1	M301635.lib1	M301636.lib1	M301637.lib1	M301638.lib1	M301639.lib1	M301640.lib1	M301641.lib1	M301642.lib1	M301643.lib1	M301644.lib1	M301645.lib1	M301646.lib1	M301647.lib1	M301648.lib1	M301649.lib1	M301650.lib1	M301651.lib1	M301652.lib1	M301653.lib1	M301654.lib1	M301655.lib1	M301656.lib1	M301657.lib1	M301658.lib1	M301659.lib1	M301660.lib1	M301661.lib1	M301663.lib1	M301664.lib1
GPB:bin_000015	1094938	1040701	1073285	1210388	5566	5085	997965	1384176	1051071	990232	908216	12265	1052254	787523	918050	1397	4498	1065739	1129575	1237685	17303	592786	2992	1023524	1355057	1003808	14568	823279	946185	563542	714	2565	1104905	1235625	1067646	8331	1187148	4125	1379744	1403929	6970	2262	10754	11485	22696	385	7461	2125	1050103	12379	1113672	1253120	1046090	21220	247956	1128369	57695	814391	12872	1215301	7091	1068865	1239228	84043	1143615	21391	1330068	12903	996687	1149530	899647	1287141	1038751	1080778	2264	1101297	1023973	1126218	1334830	3757	5748	5216	658	150	725	295	0	1418	1503	2179	342	300	1098	446
GPB:bin_000016	301416	310443	300843	303114	3862	6082	294584	318768	304843	293747	282155	9263	292278	274813	301615	1536	4377	293739	291397	312170	15218	253596	4473	300863	316359	304151	13369	259408	296643	256096	0	2277	300327	315201	300777	10039	304772	6497	318855	324629	7956	3456	11510	10765	24432	1191	8442	3255	311374	9524	310225	306760	293895	19097	166507	310203	80850	276039	12381	313480	9590	306544	312013	104207	316376	20049	309497	12115	303047	307466	283616	314457	296311	295450	2992	298537	299973	295002	318537	3963	4871	5866	300	0	215	600	732	930	750	3190	505	936	750	150
GPB:bin_000017	93633	237257	323201	400480	0	1864	2606749	334308	297040	41510	282993	7344	123572	92689	197034	156	1635	40998	36619	821015	12992	34014	600	158856	191827	111384	3495	130381	327865	42471	0	787	409142	177393	176320	2959	833651	836	233439	291800	2593	1109	3009	4581	12063	193	4621	599	194870	1293	569874	645665	995675	10477	32188	544065	13847	28332	7311	623935	5612	236503	461975	65375	580821	16752	123985	3421	596341	37481	69797	130291	331845	193394	892	149095	41267	106166	846100	600	2860	3841	594	593	274	300	0	1010	0	1197	0	0	491	300
GPB:bin_000018	22849	25252	21258	19972	150	934	19269	22300	23942	17320	18205	495	17269	17308	18708	0	270	18813	18471	24539	1380	13026	0	24938	20540	22519	0	10894	20529	13337	0	186	25236	19656	19884	191	18429	0	22442	24895	0	148	417	299	758	0	0	244	21070	450	22267	22158	17495	300	7278	26426	2286	18456	150	28156	150	24595	19374	3173	23836	606	21475	801	20804	20308	21869	21024	19087	17969	142	17916	21102	18628	24929	463	148	278	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000019	1288445	1497223	933004	1531262	6884	8336	1078061	1489983	1342204	779038	901134	8158	1176298	1098913	1367853	921	3317	1212991	947017	1542238	15359	506405	1569	1198944	1452444	1588484	5692	163713	1225224	505144	143	1974	1327167	1550533	803767	5474	1109657	5886	2038862	2070820	7322	1385	10087	10616	11451	838	7846	3514	1490896	10193	1683814	1157601	753231	15946	135212	1617510	119179	1063916	15484	1133972	5605	1054979	1777403	63161	1216713	14970	1501705	17201	991014	1806142	837635	1413889	1109798	1098946	2097	1365961	836394	856325	1838700	2822	4113	3363	0	300	0	600	949	885	167	1824	253	0	150	300
GPB:bin_000020	9600	9629	8396	10136	0	442	10417	8180	10576	8473	6895	0	6883	6391	11104	0	0	7978	5687	10649	150	5941	0	8688	6011	9628	0	5716	8480	7436	0	0	8883	6901	9015	0	11895	0	11362	12887	120	150	0	0	300	150	0	0	13231	150	10579	9929	7841	0	3651	11687	1518	4013	413	9836	0	9250	10100	658	12706	163	9546	450	10331	9788	6039	11851	9170	10425	0	9677	7503	9126	11761	300	297	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000021	1755908	2572625	2804322	2782985	9447	13248	893824	2883277	819511	2173866	2523301	21024	1266701	520977	2078284	5143	10133	2384622	788780	2263112	58142	2384530	10366	1124472	2328866	1110426	105124	419601	2366336	858592	4738	9189	2698150	2758903	2831082	35650	1186866	22032	2691230	2928328	67394	13257	29295	76892	50525	5003	30738	16637	3046631	66039	1134690	2936246	1197279	101312	225617	2823965	105657	2694131	14630	3033488	15434	2952968	1778124	147754	2698194	33845	452243	82497	758785	1694265	1884734	2981423	2659496	635181	8123	2794442	391303	893787	2887365	19127	5969	15461	2069	1852	795	1810	927	2094	2033	10467	3769	3190	3053	2687
GPB:bin_000022	1783065	1998702	1820659	1657712	6452	12703	1747351	2272342	1766485	1617242	952477	15280	1703052	984729	1741613	2040	6374	1556380	1435984	1896101	35252	834473	13128	1533704	2246562	2042321	24915	923740	1684923	1066641	1359	2421	1744631	1817828	1648034	15972	1932222	10093	2214617	2232525	11983	4877	23899	26013	45632	3585	22232	3970	1679445	24409	2079736	1873479	1431033	40171	323579	1715648	109075	1101743	27095	2017628	11116	1673125	2047601	141763	2092429	33674	1868983	29577	1277693	1730803	1568282	1856639	1538547	1405668	3887	1630625	1542822	1491316	2261261	9353	8657	7148	440	1970	1004	1717	1503	2581	1563	2933	1197	3728	700	1783
GPB:bin_000023	2778979	2809908	2760701	2786701	18960	35866	2819773	2844180	2750035	2600326	2293406	57168	2699388	2361511	2762435	8983	14965	2775118	2761673	2843255	52037	1777540	14111	2802787	2789113	2780624	68397	1815585	2493655	2256010	4769	12030	2661898	2838971	2727445	50910	2735690	27055	2843787	2855650	49751	19163	55958	70132	126754	6192	48896	15721	2836693	49218	2769367	2777286	2706102	105426	1251069	2839302	205551	2565151	46879	2815638	39264	2753288	2832292	286823	2804555	94349	2721683	73393	2656311	2839220	2511315	2809488	2727873	2677373	8761	2795408	2699981	2745895	2853025	22777	16123	27223	3203	4819	1108	2261	2871	4557	3481	13138	5179	5744	2302	4048
GPB:bin_000024	212981	220588	218507	221545	2529	4204	206773	242703	219914	208257	190143	5469	199148	186031	211938	442	1567	205955	198710	236145	8987	152187	969	215589	234620	213105	6748	149623	204967	163551	895	751	223663	235006	220408	5221	222676	3718	244506	260393	2425	645	8576	5828	14494	430	6004	576	231672	5365	227255	234967	202314	10347	86664	235794	33931	189892	9026	237796	5107	231565	226563	40595	236565	11700	226587	6327	219381	234142	202288	240079	201784	206451	1497	215082	220541	216830	248530	2532	2249	826	298	0	155	150	542	256	450	861	565	750	0	0
GPB:bin_000025	53783	51537	51315	51364	6337	9471	49435	50073	52083	50905	49873	10969	50718	47767	52132	1320	2646	51821	52094	52660	13619	51020	6224	51784	51654	52956	11802	44698	53696	48354	1693	5260	51882	51256	50448	11096	51068	5385	54442	53305	8422	4464	11977	11302	15997	949	10060	4431	52900	21262	50236	50730	51513	26732	42035	52369	39397	52577	13182	52809	10909	50077	50467	35113	51818	15189	51669	12356	54439	52260	50398	52686	51597	49442	6999	52470	52533	53704	52359	6330	4680	8388	948	1642	708	792	1417	1464	1400	2943	450	1237	1343	1776
GPB:bin_000026	1496290	1871090	1446628	1654468	2967	7342	1424920	1901812	1524721	1558247	716141	15735	1285261	726445	1473449	1810	3811	1115931	1361678	2042293	19583	884847	3259	1578089	1451797	1534674	18115	298364	1354794	404892	1477	1684	1609501	2024700	1585315	13655	1735896	5389	1941584	2101970	11231	4732	12518	14569	26005	1447	13440	2785	2019102	9675	1504681	1451207	792594	32067	183738	1685026	28817	649106	19785	1774441	8605	1848268	1696118	49539	1672664	19312	1917538	14618	1279489	1862144	1362092	1767556	1422301	1238528	1281	1570927	1111179	1472683	2051104	6412	6058	6153	553	104	778	1697	293	922	1145	1936	2549	1849	300	600
GPB:bin_000027	320940	340133	305489	313080	1555	2695	310651	371754	323593	293243	271595	7026	300410	265034	305248	987	1846	298807	307782	350659	9394	202579	1261	307850	355592	322592	5309	190317	302901	203024	390	1643	314089	336041	310816	5452	323850	2635	369100	378758	6243	1563	5081	6089	14884	298	4885	1368	337889	5667	335091	336869	296182	8067	92612	344379	40608	269275	6203	344539	4847	321269	336173	37696	334273	10310	340129	7386	314518	339834	293001	343412	299062	317331	675	318293	320613	308911	365563	780	2468	3117	600	592	728	358	150	837	450	1101	1073	1048	589	750
GPB:bin_000028	735785	666462	937053	1222559	3703	3288	713052	1194239	777182	1162461	633135	5436	713114	432324	1390801	754	1943	983296	758794	1070779	9211	183037	1284	1276508	1479504	731336	2855	388113	917330	92468	668	1484	700021	1033911	407578	6682	766936	3634	919705	1606306	2619	3389	6944	9431	13958	474	4431	1758	800828	3263	1139059	1272152	737754	14311	43675	608514	125126	497546	6044	807986	5698	1055185	1084933	25523	728365	10694	715484	6725	823197	1343688	249891	799709	1051541	673255	1001	576266	552181	1160509	1487418	1930	1389	3429	0	300	610	600	0	0	253	1646	455	820	600	124
GPB:bin_000029	201064	205821	197802	205596	1829	1582	201978	222813	204663	201029	160561	3998	191477	158169	202146	0	300	189951	185949	230815	5528	144514	1687	206960	198531	202950	4801	147985	195415	153731	558	704	198278	224868	191952	3307	214649	1710	236237	244900	4186	2436	6424	5970	10033	518	3809	896	214651	3259	212884	204340	186724	9683	65411	227860	21542	177452	4683	214461	2832	208355	208598	34219	228414	10292	205972	6194	201443	218199	186051	222370	186695	199285	889	203870	180705	185971	233206	1293	2952	3525	546	300	0	300	0	900	202	1079	300	353	424	0
GPB:bin_000030	410646	424950	407106	435327	5873	8686	415593	433158	424088	440996	369216	17307	402555	354433	414124	2463	5299	403684	388094	455627	25567	344479	6683	422433	423945	435718	15991	351063	400668	346631	861	3257	407747	437321	407398	14231	423815	7717	455667	483729	8877	4121	14291	16795	26910	1094	12143	3926	422277	16329	426732	418071	404775	33659	218611	448830	92065	368861	11873	425697	15884	410764	430408	129379	448128	26663	426328	19619	407803	438863	395341	455883	401593	404088	5224	417959	403214	400413	457090	5680	6126	4400	838	463	319	1595	295	774	296	2711	1050	2013	757	150
GPB:bin_000031	471328	487567	476136	472918	4794	8036	442447	537465	468053	458201	407734	11095	447199	389117	478533	709	2567	452071	428760	527502	15323	340262	1840	463998	504359	469579	14937	317871	446714	337526	1368	1789	479625	512892	470885	10411	476545	7516	532658	559840	7322	2111	15824	15540	27902	1569	7894	2618	527176	12272	480023	513975	457917	25149	171877	514567	71827	412507	9865	523998	11121	510637	501496	79245	503455	16450	487231	14191	464110	509125	439580	530267	467261	438318	2637	451683	457990	455249	546076	4320	2750	5471	293	1369	142	780	0	1078	716	1934	723	696	1761	529
GPB:bin_000032	1859990	1334883	1661465	1730885	5590	7917	1346181	1750225	1457850	1543260	1084859	10353	1229375	1013670	1800329	300	3965	1336312	890116	1859598	17984	493234	1886	1345522	1534722	1029086	10383	2006264	1462773	657906	791	1185	929780	2002340	1098033	7442	1343664	5129	1518941	2411996	9225	3425	11544	10234	16872	2862	6761	4469	1966818	7605	1158001	1348319	774734	25156	86304	1853358	48312	886891	14605	1324555	13284	1654991	1742507	53008	2039347	15427	1774340	14203	1819005	1478977	880352	1606877	1529814	1019036	2459	1103777	1071960	1472052	2085922	4853	4182	3029	886	240	233	225	0	1177	715	1249	474	1132	425	345
GPB:bin_000033	1618140	1635504	1515442	1710814	7540	9002	1666516	1917204	1663212	1442693	1423885	15840	1495475	1248881	1527961	943	5493	1511547	1532742	1756723	27611	996063	3321	1506498	1885419	1561849	21250	850080	1539729	1019015	877	3169	1555953	1709973	1581176	15571	1652942	12022	1902400	1924524	10339	5166	19329	26298	42197	1764	20635	3781	1670673	17889	1618930	1773513	1623812	42028	419501	1749512	142143	1309861	26516	1830947	18883	1696414	1671989	144048	1753651	39813	1818663	24635	1544084	1717281	1539518	1827014	1536306	1629685	4117	1685501	1528448	1626681	1830442	7233	8521	9979	1999	742	523	597	1467	2168	237	5319	1243	2217	1371	2237
GPB:bin_000034	132631	445935	335847	432654	2095	2557	268892	683366	1188098	525525	228613	5762	124076	106438	617792	0	2001	391347	572743	574879	8782	195820	654	138494	139319	703243	10441	379637	358237	101929	741	1491	602569	410144	736024	4151	433134	4633	968575	818968	3353	2156	4176	5672	12046	550	5373	2208	296872	4461	420125	229410	124098	11143	82657	870096	19984	166262	6997	465826	4068	144226	599331	25568	149594	8796	537937	7774	173693	391646	118174	268550	776348	140401	508	524887	947452	302678	736399	3505	2275	2288	741	0	0	300	399	1198	640	1054	300	0	180	150
GPB:bin_000035	2808357	2815997	2796535	2807993	82567	109094	2801278	2833971	2818387	2809458	2741206	220830	2792053	2710761	2800060	25581	62748	2808689	2779959	2842087	412258	2684388	64281	2802513	2807537	2810479	253336	2657240	2800487	2688473	19362	48954	2798868	2832307	2794037	188115	2815923	107021	2843772	2873882	150485	64708	239660	263123	482177	31002	207104	68305	2821047	203020	2819231	2806419	2797199	441989	2299395	2838542	698870	2729954	259103	2818955	170878	2808245	2818837	1321026	2848169	469774	2828557	259062	2796619	2818464	2796482	2825806	2792207	2820646	62448	2797411	2796135	2805220	2840905	81509	89130	114390	12242	16784	8016	13201	10842	16842	15786	47200	17573	22289	13973	17498
GPB:bin_000036	924406	989421	824151	1076581	4352	5324	862684	1055623	871676	879009	623461	8219	871865	655583	879032	866	3197	716851	788613	1059453	14818	438003	1944	959487	1097786	927367	12904	504314	880262	577395	670	2284	911029	1181752	887655	8270	1029691	4186	1249834	1249673	7707	4822	9623	9510	22775	1011	7336	2068	1100014	10017	1051571	1114346	903993	21637	196437	1074451	85668	692599	11735	1047879	10507	1018090	1062666	78005	1033724	19637	1055637	13240	1069341	1127254	882398	1146412	824629	998482	3345	999083	874689	879096	1086821	4100	5734	4034	719	1405	444	560	0	2183	659	1789	300	1436	596	1292
GPB:bin_000037	607649	621435	592502	581274	8706	10832	569170	664530	617979	560883	534046	17511	550830	501429	603900	1349	6169	553136	536961	637793	25942	440821	6263	582719	607466	585280	25567	465567	578577	457708	1925	2992	588204	614863	560250	15535	610201	9654	653862	674758	14679	7262	19546	19710	41205	1865	16886	5150	617890	22509	593422	584644	564506	33917	232231	641763	101315	509040	23040	617236	17028	596479	599294	122492	639082	35176	631758	19756	598833	606808	547622	619489	568130	562834	3275	573294	575811	573402	640032	6547	9110	10200	653	1573	150	1157	803	1969	1250	4427	1886	1487	2057	1404
GPB:bin_000038	779193	361035	90864	166716	5137	6004	264305	462792	275296	433747	31121	11157	117071	160585	117295	2903	2495	75355	146030	517316	6093	32777	6629	395831	172741	90412	9339	262354	115977	218749	3582	4684	326874	41489	231113	7180	209034	7070	693542	447897	7387	5672	6458	5952	11467	2315	5069	3196	570153	13573	289777	38490	135170	23573	24943	385768	26369	28200	8008	308869	6996	333435	399782	27484	665587	11248	285016	8789	293114	826673	183136	125703	287156	85407	4446	229582	61671	236102	349818	7647	3861	2737	450	1047	408	1252	1089	2183	733	2715	978	149	337	486
GPB:bin_000039	36944	37537	35726	36558	483	535	35229	37516	37529	36199	32376	1647	35837	34349	34961	310	526	34454	35766	38013	1247	31366	0	36682	37551	36486	918	26427	35825	30647	150	1030	37013	38087	36803	407	39343	494	39612	41245	187	927	777	1921	2381	150	1618	300	38290	932	37619	36555	36902	1171	20658	38771	6631	34564	768	38612	555	36918	38615	7808	40564	516	37296	1080	35544	39271	34463	36723	35983	36349	547	36188	34863	35725	38230	1229	150	662	0	0	0	0	0	408	0	579	0	0	0	0
GPB:bin_000040	6294	6797	5446	6258	150	0	6117	6394	7027	6060	6465	0	5785	5019	6464	0	169	6158	5586	7170	534	4932	0	6861	6362	7459	0	4389	6249	5873	150	0	6966	7388	7008	0	6724	0	6483	6093	0	0	150	416	255	0	512	0	7073	254	6717	6288	7282	938	2550	6253	990	6018	182	7288	0	7104	6656	1355	6989	0	7183	278	6608	6808	6801	7302	6037	5754	0	7047	6278	6207	7466	0	0	150	94	0	0	0	150	0	0	0	0	0	0	0
GPB:bin_000041	1105297	820114	830377	276411	2615	4475	362415	1097366	1104652	370911	348570	1336	753259	567962	241140	692	1382	390216	745569	368981	4100	174105	448	1019829	912345	366087	4467	82419	292127	186819	153	1217	726788	916036	493410	3679	1052538	477	1029993	1113623	2888	2090	5375	5974	9143	577	4410	975	816912	2155	1114791	766244	373161	11804	55621	1035837	11407	77094	6871	1458995	5254	651019	907274	13245	1547326	2353	794913	10582	940085	790072	836593	1031541	145780	122516	235	932171	320918	846888	1080864	2033	2125	1352	389	198	300	519	443	1233	683	1306	429	1068	0	430
GPB:bin_000042	1479	1855	1041	1278	0	0	1283	1532	1320	1230	1153	468	1288	929	344	378	0	749	655	1247	0	155	637	1116	1150	765	0	0	643	364	300	300	300	950	1122	493	1547	300	900	1751	0	0	0	0	0	0	0	0	1064	150	1152	1585	1460	947	575	727	549	1562	0	1021	0	1704	1218	0	1539	300	1216	0	1848	1861	489	1329	1323	1154	0	1095	1043	1383	1148	148	0	150	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000043	3832330	3785389	3580289	3738999	24722	26967	3749269	3919880	3731254	3357465	3305582	59562	3587356	3043043	3612549	4059	23448	3416462	3519878	3899100	98525	2156260	11750	3695793	3911633	3812518	80340	1978015	3633216	2556003	6004	12634	3497369	3800511	3685599	58706	3726298	29711	3899245	3931813	40866	15159	63711	74743	136948	6880	48870	17823	3793651	58179	3840092	3636924	3605664	136326	1127987	3858405	435611	2992653	79710	3861683	52540	3809380	3819843	304985	3854342	116979	3722644	84776	3696412	3792516	3704217	3854076	3508068	3587251	14660	3725016	3657217	3747326	3916528	28283	23225	25825	2449	4138	1599	5228	3592	6492	4731	10898	4673	7158	5467	2782
GPB:bin_000044	90887	92740	93457	95119	600	1033	81737	103653	91930	88081	76704	2328	86348	71727	87564	300	600	86925	82303	105160	2527	61204	900	90070	98511	85491	1613	60037	88914	61222	0	486	93203	101644	92336	944	94752	960	104925	105677	1278	150	1056	1179	2776	0	1010	450	99225	2582	93004	95580	85576	4389	29319	101633	9428	73685	1237	98451	1587	95034	97259	10124	97560	2650	93709	2480	94318	98873	78276	95917	86448	85736	300	87705	88214	87002	105251	330	1360	1332	219	0	300	0	0	445	300	763	0	0	288	0
GPB:bin_000045	3409766	3740433	3216898	3500264	14288	27607	3500865	3895201	3507611	3263047	3268829	42557	3040898	2507278	3349606	2325	16315	3223604	3412761	3701318	72239	2265753	10253	3595716	3835196	3384772	54537	1793334	3375600	2154297	5037	9655	3500606	3828602	3464860	40261	3621294	26437	3893926	3939429	35374	14884	49327	56495	99889	6370	36472	16379	3779370	53512	3621076	3704897	3301148	103853	635589	3830129	212476	2941853	64531	3800125	41390	3629604	3758698	285854	3705822	73254	3673978	66064	3526044	3818057	3200848	3833852	3499874	3220618	9262	3570382	3321921	3504377	3781300	18517	20785	19884	1874	2279	1761	3630	1083	4644	4880	10923	4052	4277	2756	3515
GPB:bin_000046	1089800	1033424	1018923	1086935	4398	7435	961091	1215425	1038733	910021	890983	11462	983285	845028	1004105	793	3229	923066	940845	1171865	21311	741174	7244	1028113	1105094	977569	18091	1066801	968811	718130	523	3995	1017514	1135098	977707	7555	1050271	7320	1167357	1193991	9637	3202	14531	13415	23826	1266	8890	3041	1095800	12289	1098634	1056287	983784	27895	240233	1120367	111463	876747	14896	1109812	16941	1055563	1079312	103256	1162546	19823	1116036	15753	1060812	1133490	935991	1125813	999717	946500	2079	997676	1064528	952890	1157064	4973	5371	4535	763	781	973	1136	1239	2231	273	3337	1060	2472	302	150
GPB:bin_000047	209031	203396	199655	203465	2362	4298	200955	213892	206505	210696	185547	8342	197227	182557	203181	600	2022	199725	193492	218531	11360	178446	3325	205106	202861	207082	7572	172915	200165	177949	892	442	201962	212588	203160	6682	208124	2955	215817	223402	5424	2487	8028	7947	18843	300	6148	2120	209776	9292	209951	201300	199442	15518	120989	214013	55337	186718	9796	210618	6672	201706	209206	68682	214213	17204	208199	7529	205186	206174	192341	213895	198399	205778	2750	205167	199600	199268	220370	2722	3064	3788	0	0	218	0	907	763	0	1315	962	300	0	388
GPB:bin_000048	1866955	2275991	2107382	1722904	12180	13369	1364139	2256331	1546248	1315016	1055140	16050	1696793	1598225	2022124	5336	48048	1336369	1718594	2450556	35107	1214045	8932	2049223	2043937	1828069	27257	1107235	2101669	1015895	8163	10398	1868922	2772497	1730681	19048	2184500	11524	2510108	2824208	19182	16264	23206	28135	36732	10458	12268	3039	1872313	28363	1785531	2483226	1459583	39260	164509	2430425	86800	1551088	36613	2554228	27625	2448477	2432099	91721	1790859	36737	2868123	20759	2461254	2340132	1303491	2677399	1084661	1487172	9521	1478641	1822486	1628876	2399979	20806	12001	16928	6348	7538	7892	5513	4521	13482	4252	14394	3626	4025	2518	3845
GPB:bin_000049	19955	19682	14134	18075	1630	1682	10586	15937	13496	12295	10033	800	15706	12095	18792	1163	755	13201	15558	23090	1418	9165	1293	19387	17272	15136	800	11734	15763	11987	1088	2034	16973	19251	16258	1492	16222	1945	15420	19600	1885	927	3758	1468	1242	300	331	0	19266	1594	13568	19027	9288	3235	5299	15191	3345	11893	2222	14949	1184	16623	21284	2374	21288	3777	17227	758	20956	12433	9551	22255	10461	13776	1200	17291	11699	14547	15629	3573	1090	1451	532	377	1156	297	0	605	0	690	599	969	131	1488
GPB:bin_000050	7601	5499	4228	3706	0	0	4683	4037	4535	4091	2543	0	2278	3205	5861	0	0	4654	2299	5622	0	1406	0	4682	2729	3279	0	1572	3085	1872	0	0	3299	2344	3317	0	4599	150	4346	5762	0	0	0	0	0	0	0	0	5477	0	2825	4042	2865	0	750	6539	575	1333	0	6831	0	5928	4558	0	6531	0	4306	0	4923	4905	3316	6078	2869	5361	0	4624	2774	3260	5028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000051	2088168	2104799	2067611	2143545	45382	63832	2089724	2135590	2097342	2194469	1980516	116902	2114819	1923472	2081006	10164	34738	2092238	2034308	2193968	210923	1922030	35128	2082822	2087613	2137009	118548	1837759	2100646	1894928	9429	25989	2084586	2122332	2052447	100873	2102294	51795	2149977	2279767	77629	34243	122837	141609	248302	13403	98274	38880	2093492	106045	2092317	2077380	2061512	230773	1539464	2206830	414220	1942471	130689	2107376	94469	2078035	2130116	823917	2148533	254163	2110971	136073	2053244	2102142	2069070	2172564	2074469	2123260	35274	2063340	2080472	2085757	2207061	44638	49881	53913	7011	6040	3909	9686	5824	10216	9024	20438	9526	15228	6955	7065
GPB:bin_000052	2819552	2774091	2839434	2477461	19742	25108	2504756	2951523	2846647	2622780	2142159	37619	2593254	2328391	2459447	4085	13602	2518803	2535351	2844419	52187	1509469	8037	2707709	2902072	2598140	44394	1100476	2391541	1673717	4743	7554	2822238	2832497	2441633	37017	2584884	18782	2920516	3008768	27996	13799	43888	49210	96193	3399	36502	11194	2624388	40264	2706234	2728517	2324182	94823	900195	2857636	182822	2120993	48950	2776291	40793	2700657	2761595	273635	2741244	67394	2881855	57118	2747506	2712746	2327009	2907597	2433479	2493890	7312	2647355	2723111	2518147	2978394	17744	19850	21335	2232	2686	1479	3401	1220	3929	4986	8369	3907	6212	4800	3732
GPB:bin_000053	144166	146667	147304	152635	1081	2890	143438	154618	152646	146283	133722	3014	142336	130981	150962	1015	1676	144109	136293	158234	3673	123865	2209	146052	147524	148389	3185	126460	141481	127150	149	919	145874	154112	143112	3675	148814	1643	156533	159980	2110	891	3399	4804	4798	0	2945	387	148502	4536	152431	153900	148774	7428	79481	151959	31548	131750	3191	154166	3086	151278	149872	36435	156453	6278	154191	3240	146955	150628	143757	156374	143667	143442	594	151071	146418	143486	157163	2056	1173	1735	173	300	0	150	0	300	0	561	0	495	150	0
GPB:bin_000054	2379490	2507438	2340269	1951731	16208	12038	2061692	2580615	1951793	1780609	1782519	24395	2177275	1303963	2297228	1500	7974	1722940	2083544	2538880	28785	1263535	5756	2334917	2581961	2345434	32005	1115255	1843846	824785	1236	4705	1900973	2638942	2322952	19177	2445865	11598	2650640	2706552	16919	6327	24377	25542	47795	3182	20958	5128	2400414	14467	2308750	2243006	1931401	51670	215659	2394099	53397	548256	24038	2193303	24093	2209466	2452666	161044	2614475	29352	2215691	22371	2317343	2197349	1796078	2402259	2097048	1658990	3729	1971378	1369901	2162921	2636815	6172	6721	10412	300	781	560	1880	424	1609	2391	4704	781	2287	231	2109
GPB:bin_000055	343060	351298	344864	335220	2756	6389	338530	368950	343845	324912	317786	10009	341023	292363	333170	776	3075	327448	320502	364184	12182	275300	2058	351166	358099	344388	10466	273123	327794	274242	696	1662	339552	358036	337234	7062	354788	5472	365463	379521	10363	2646	13619	10674	22991	1319	9594	2429	348022	11430	359827	346270	337329	19295	170389	356225	73973	307754	10452	364892	8567	350810	346343	82072	370485	23288	355795	13092	353519	358918	319253	370501	323820	333850	3558	355276	353562	324680	368873	3666	5037	4208	618	300	721	450	472	198	1383	3053	600	982	653	1302
GPB:bin_000056	121275	146454	103528	127261	2311	1618	100265	189469	121856	407907	89124	2804	403714	197596	748762	148	844	109570	166641	876604	3630	72903	450	116336	403532	134667	1732	72271	113255	82525	531	299	107670	121105	106261	947	113612	1291	838130	171647	4038	600	2773	2898	4068	300	1972	1566	195262	2687	326593	110453	103968	5906	43615	206478	19029	111112	2834	1111225	2026	106564	136612	16219	117029	15742	115811	2197	130554	187756	1172964	127896	106450	914971	442	146756	103635	99104	533733	2102	385	1480	300	448	150	450	300	776	171	0	0	541	142	433
GPB:bin_000057	2676191	2964024	2411629	3005785	13576	22185	2542107	3004136	2615176	2602331	1739787	28254	2565145	1928674	2604435	2215	10445	2201847	2262790	3029138	52929	1170448	8310	2860456	3006355	2710618	36393	1462055	2510796	1653601	2793	5432	2606726	3208397	2550600	35028	2916434	16806	3229948	3241980	26147	8318	35816	42218	78773	4693	30287	8979	3085536	33627	2987996	3092096	2638765	71581	600704	3044456	267367	1993074	44068	2959362	38965	2946655	3055385	209309	2955603	75981	2875899	47699	3006603	3121491	2602074	3100721	2427624	2855219	9986	2849369	2518993	2570180	3131900	13128	11439	14645	1409	2445	1877	2547	883	1834	2735	4419	1509	2542	2161	2684
GPB:bin_000058	2783379	2780231	2727819	2709388	19814	33239	2600897	2830872	2815765	2679507	2302601	49545	2595398	2395870	2730031	3452	15039	2706218	2503327	2859735	81432	2133273	12752	2785387	2833581	2695069	66624	1866487	2662901	1990240	5851	10566	2725053	2852016	2726298	45520	2790863	27395	2864408	2884443	42406	16176	45408	59039	118555	5415	49946	17904	2854455	83856	2682552	2791742	2548041	115789	626008	2857359	188868	2382124	58170	2831985	57218	2785607	2831977	237879	2804440	73503	2778672	47855	2781765	2778427	2460534	2754530	2695376	2531480	7419	2641678	2726542	2624900	2869636	20574	20661	27688	2023	3221	1790	3975	2185	6231	2681	11609	3067	7115	2428	2609
