sequence_id	M301570.lib1	M301571.lib1	M301572.lib1	M301573.lib1	M301574.lib1	M301575.lib1	M301576.lib1	M301577.lib1	M301578.lib1	M301579.lib1	M301580.lib1	M301581.lib1	M301582.lib1	M301583.lib1	M301584.lib1	M301585.lib1	M301586.lib1	M301587.lib1	M301588.lib1	M301589.lib1	M301590.lib1	M301591.lib1	M301592.lib1	M301593.lib1	M301594.lib1	M301595.lib1	M301596.lib1	M301597.lib1	M301598.lib1	M301599.lib1	M301600.lib1	M301601.lib1	M301602.lib1	M301603.lib1	M301604.lib1	M301605.lib1	M301606.lib1	M301607.lib1	M301608.lib1	M301609.lib1	M301610.lib1	M301611.lib1	M301612.lib1	M301613.lib1	M301614.lib1	M301615.lib1	M301616.lib1	M301617.lib1	M301618.lib1	M301619.lib1	M301620.lib1	M301621.lib1	M301622.lib1	M301623.lib1	M301624.lib1	M301625.lib1	M301626.lib1	M301627.lib1	M301628.lib1	M301629.lib1	M301630.lib1	M301631.lib1	M301632.lib1	M301633.lib1	M301634.lib1	M301635.lib1	M301636.lib1	M301637.lib1	M301638.lib1	M301639.lib1	M301640.lib1	M301641.lib1	M301642.lib1	M301643.lib1	M301644.lib1	M301645.lib1	M301646.lib1	M301647.lib1	M301648.lib1	M301649.lib1	M301650.lib1	M301651.lib1	M301652.lib1	M301653.lib1	M301654.lib1	M301655.lib1	M301656.lib1	M301657.lib1	M301658.lib1	M301659.lib1	M301660.lib1	M301661.lib1	M301663.lib1	M301664.lib1
GPB:bin_000128	2138553	1794575	2550781	2221891	2669	4729	2200062	2214347	2515081	2246319	2683278	6239	2541670	2089904	2443207	493	1941	2390034	2564927	2600584	9658	2803023	1348	2064246	3124190	2760162	8328	6879906	2466349	1684033	509	1150	3034565	2770825	2931805	6894	2491768	3483	2966045	2791286	4807	1932	6475	7368	17632	834	5082	1732	2952259	9509	2489009	2664814	3234762	14923	724473	2614633	148628	2380369	7187	3238664	7685	2675133	2440241	199034	3231246	13266	4069236	8398	2682228	2632407	2041615	3094017	2806633	2629176	2008	2932932	3199696	2743028	2381685	2316	4091	2653	365	323	191	454	329	710	515	1210	515	724	393	439
GPB:bin_000129	304	193	282	303	20	1	276	264	334	394	391	11	296	368	348	0	2	404	381	375	0	444	17	329	314	425	3	246	550	231	11	42	329	279	447	4	258	0	322	354	7	9	30	24	3	2	4	0	366	13	291	442	523	365	141	338	128	460	1	475	25	347	260	9	426	24	533	10	322	336	301	419	348	304	0	381	411	380	235	24	0	2	2	3	0	0	3	6	0	2	19	0	0	1
GPB:bin_000130	28543	41302	52546	38691	31	119	50653	44651	61770	45384	35161	93	35803	55271	39768	23	41	32915	66202	41665	145	106800	34	46622	62432	47626	148	33242	40027	23030	5	22	44440	47708	59562	95	45704	52	86307	77148	74	25	89	126	291	23	81	50	49034	179	43539	39609	44100	250	11950	63579	1592	47068	68	66738	98	38453	51921	3364	57995	157	50718	115	41987	44830	90818	96689	40865	36116	20	37495	31561	33962	45811	32	86	38	6	6	7	10	2	12	20	16	12	21	6	13
GPB:bin_000131	2327555	2289325	3170674	2647539	3129	4178	2476880	2436747	2814490	2553928	2548488	7072	3297661	1857355	2662910	612	1775	2537353	2844374	2925256	11072	2276346	3822	2591516	2598268	2948263	9055	13668506	2750101	2862609	560	1391	3227774	3268115	3098714	7826	3003892	4476	4245414	3795494	5447	2139	9664	8786	18707	995	6001	1656	3471779	8693	4266882	3490694	3316172	16273	973260	2737814	274711	2667828	7823	3404792	8650	2733970	2900813	329225	3639214	14663	4097654	9802	3824287	3691902	3558740	3471065	3422221	2853749	1800	3424410	3225029	3126152	2481307	3002	4328	3094	454	503	268	557	348	821	531	1459	576	863	616	553
GPB:bin_000132	9519	8925	8135	10076	5	21	9685	8770	9508	9718	11844	17	9379	7794	9589	0	8	8799	10355	10652	59	7901	53	9535	11949	13029	38	4768	11156	6740	0	4	12251	9673	10397	16	10315	6	11597	10485	10	4	30	30	52	2	15	3	11766	21	12626	9027	10399	43	4166	10656	562	10069	26	13933	30	9803	9535	996	14058	65	15351	33	10028	8312	11618	12091	9163	10006	19	12645	9081	10583	9544	8	4	4	1	6	0	4	0	0	3	0	0	6	0	2
GPB:bin_000133	11158	10101	12088	11139	23	14	12479	11950	11777	12391	12043	25	12537	9857	11816	4	14	11523	14053	12489	35	11720	11	10796	17235	13382	48	13582	14120	8506	2	2	14165	12722	14002	44	12532	7	17556	14466	29	8	31	37	82	5	35	6	15265	16	12000	12900	17657	66	4304	12488	1241	13286	56	16415	31	11479	11404	1076	15528	48	23359	32	11921	12969	11469	15625	12403	12423	19	13606	13805	13593	11564	16	19	8	0	0	0	2	0	0	0	8	0	4	12	4
GPB:bin_000134	17159	15434	17779	16640	10	20	18091	22463	16920	17329	21050	21	18214	14706	17425	6	12	17687	21847	19325	60	15090	18	15733	26731	20192	70	11810	20339	12787	2	5	21480	18717	21286	69	19866	44	26025	23981	39	7	53	65	104	2	24	18	22576	57	20975	21371	22658	107	5120	19723	1247	19104	44	23911	51	17842	17920	1169	21015	91	31928	55	17176	20800	18108	24060	18977	19909	18	22241	22399	21745	16659	11	41	27	2	2	4	3	2	5	11	5	0	2	2	4
GPB:bin_000135	31835	26721	34833	31002	34	73	33053	32945	34043	33246	29289	70	36478	23273	32632	11	27	31160	36120	36690	157	31168	23	31566	34030	34412	114	70937	39804	28327	2	14	41097	37121	38665	57	36474	36	47140	42189	66	47	138	109	212	3	78	33	39727	172	40182	36592	37127	168	14498	35065	2300	31511	98	40023	83	29550	31554	3226	44449	171	58657	164	38142	37937	35177	38908	37766	43169	64	37019	36198	39156	30833	30	102	27	2	10	0	8	2	7	8	36	17	5	0	3
GPB:bin_000136	38086	32803	42633	38168	39	71	42865	41194	42875	46692	41189	99	43209	31369	41504	6	23	40842	45829	45881	154	38325	62	38948	51445	46862	149	53965	48149	34171	11	24	49395	43255	45602	139	43526	60	57565	52595	75	32	114	129	217	17	64	21	50375	225	45206	46590	50368	258	16918	46260	2936	43937	107	48332	106	38185	40899	4615	52598	253	76218	141	42143	49055	38533	50814	47506	45945	62	47003	47925	49499	39909	38	52	50	11	10	1	2	2	17	8	8	6	12	11	11
GPB:bin_000137	428	398	227	240	0	1	287	358	454	328	284	5	267	262	363	0	0	171	217	520	0	438	2	253	114	272	0	262	745	397	0	20	582	208	331	0	299	0	230	309	2	0	4	3	0	0	0	0	406	19	439	240	344	244	256	303	22	138	0	324	0	261	266	101	399	12	938	2	602	305	298	308	291	1183	0	382	381	457	364	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000138	8595	7645	9639	10344	21	28	9226	9604	9723	9913	9702	28	10805	7908	9811	11	11	9483	10726	10653	41	8242	4	9530	12751	11384	38	7629	11386	7605	3	7	11544	10379	11330	46	10195	22	15025	12536	20	6	41	27	66	4	24	8	11925	40	11670	10916	10847	71	4399	9797	679	9106	17	13105	16	9903	10131	960	12747	39	17268	36	10351	10400	10049	12719	11561	9680	0	11130	11293	10884	9024	26	15	13	2	1	0	0	4	2	10	6	3	1	0	0
GPB:bin_000139	9988	7512	11271	9868	22	9	9111	11198	11064	10431	9928	20	11406	8046	10371	2	6	10892	10638	11773	35	10028	7	9562	13214	11861	42	8378	11462	8101	4	6	13429	10983	12708	37	10822	10	14933	12794	17	6	29	27	54	1	18	8	12861	48	11477	12191	11678	39	4083	11135	876	10491	16	13237	19	10070	10673	976	12900	71	19880	27	11837	11971	9240	13177	12029	9787	16	10976	12140	11069	9934	9	27	5	2	3	6	0	2	8	0	2	0	2	2	0
GPB:bin_000140	32887	41694	46020	67343	64	100	53847	45746	34914	65042	48774	141	48570	49909	33953	17	32	56977	54297	49400	258	60062	82	49841	60528	62232	191	34386	56948	32746	4	21	49721	65340	57230	102	47620	92	67704	64726	108	53	126	127	264	18	92	29	47222	113	51105	62931	55642	244	30654	42434	1356	45598	133	62497	225	45911	45407	4112	86439	268	69534	121	72053	60299	41102	57401	60303	56209	28	48985	30743	53071	49941	24	33	53	2	3	2	10	0	4	6	51	19	13	2	10
GPB:bin_000141	10408	7741	10878	10561	8	19	10987	10701	10593	10523	10781	36	11185	7794	9895	3	2	9998	12951	11300	47	9456	15	10351	12466	11534	39	14829	11038	8113	4	6	13119	11650	12630	20	10652	11	14608	13228	20	11	20	23	69	2	24	6	12201	71	11652	11280	13147	57	4421	11119	811	9763	40	13370	19	9787	9805	1271	13648	96	17889	63	10822	10649	11109	12074	11358	11547	26	12642	10888	12318	10190	0	17	12	3	2	0	14	0	6	3	6	2	2	0	2
GPB:bin_000142	34464	30913	41628	33727	59	42	38645	42937	35352	39107	30890	66	43740	24711	38898	7	34	36837	40507	37347	174	29863	310	29644	60451	49931	104	30629	44669	30090	0	13	45393	34075	43909	117	39885	79	52288	44384	82	30	98	83	294	5	71	23	36647	143	45193	42234	42748	150	12676	33624	1965	36059	81	47698	52	32800	39726	2868	47060	160	71953	143	28784	35869	37010	43784	39836	35131	14	42751	42714	38864	36128	33	51	52	6	6	2	16	6	6	0	20	8	9	6	4
GPB:bin_000143	188	155	152	143	0	0	165	127	190	161	151	0	108	118	192	0	1	121	97	275	0	191	0	87	42	117	0	143	320	132	0	0	237	104	151	0	168	0	65	149	0	0	0	0	2	0	0	0	123	0	221	132	161	1	80	125	0	35	0	164	0	106	98	49	146	3	485	0	297	139	119	123	102	547	0	109	138	205	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000144	739	847	731	976	0	0	948	668	783	764	1043	2	733	543	798	0	0	748	755	858	1	779	0	719	953	1159	0	251	683	523	0	0	863	824	792	1	1054	0	1074	890	8	0	2	4	2	0	3	0	1012	0	956	709	780	3	287	961	9	764	0	1121	4	908	805	86	1213	2	1235	3	723	647	1017	936	618	776	0	1087	615	824	816	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
GPB:bin_000145	94125	85482	110103	129470	104	342	107565	80600	104616	118238	95428	217	90154	115890	141276	39	58	136611	106279	110711	446	198069	456	98612	87188	105296	236	54279	122140	70219	32	68	102519	110109	97003	258	124975	203	130148	127711	293	105	341	322	723	33	221	94	125191	260	111688	96842	142434	877	31030	134051	7323	98653	277	127999	319	97477	96249	4376	138772	950	172445	290	119731	112497	64139	117649	109543	102709	146	98791	103036	119817	91320	188	144	97	22	12	14	16	9	41	30	57	16	30	30	22
GPB:bin_000146	361026	377821	561879	565361	571	580	311556	408224	359163	447691	383161	1014	611033	251671	536781	93	228	373040	437483	444395	2128	239992	311	376206	415157	548439	1565	215537	548480	338271	60	169	523717	675664	571743	1231	507208	795	916780	705416	719	301	1738	1335	2396	144	829	266	522021	912	873981	658651	459482	2591	255838	461576	74703	337653	1190	771235	1294	480207	522584	36742	587776	2370	666300	1302	600098	633889	602245	712836	620767	467716	827	458734	381119	449958	359569	467	689	425	71	59	34	107	69	165	81	211	105	127	78	63
GPB:bin_000147	18677	15150	20463	17653	29	30	19738	23474	18601	19890	22024	53	19156	16352	19277	2	17	18822	22458	21701	90	16088	10	18235	30537	22651	78	11957	21768	13624	0	8	23728	20299	22701	69	20370	37	27161	24094	38	16	65	47	135	11	47	14	23785	92	21656	21656	23862	135	5426	20498	1285	21081	77	25142	53	18321	19976	1552	25083	111	35070	110	19170	20882	17584	25455	21709	19363	13	23716	22915	21413	18960	17	18	17	2	3	6	4	10	3	4	12	0	8	2	7
GPB:bin_000148	31060	26316	32347	30694	28	66	33353	36877	31817	32828	33975	73	32992	26503	30996	7	29	31667	38690	34707	127	27637	49	29085	47209	35666	122	27508	36559	23190	10	11	38732	32283	37676	85	34754	52	46912	41977	48	12	115	97	201	22	60	26	40224	169	35698	37591	40382	157	11057	33905	2391	33023	98	41030	139	30923	33132	3087	38538	201	59257	114	31210	35543	31882	40766	35002	34745	33	37372	40468	35718	31004	25	56	38	0	5	6	9	0	19	9	14	6	11	7	8
GPB:bin_000149	2	2	2	1	0	2	2	6	3	4	2	0	5	0	0	0	2	0	5	0	0	0	0	0	6	6	0	5	1	2	0	0	6	1	0	0	1	0	1	7	0	0	0	0	0	0	0	0	1	0	5	3	6	0	0	1	0	0	0	4	0	0	5	0	11	0	1	0	6	4	3	1	10	4	0	0	10	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPB:bin_000150	1026234	665981	903743	854827	853	1586	972690	1010491	865645	1034565	904833	2151	859617	675769	831050	154	689	952009	1290705	909926	3710	814690	640	1033113	1109965	1046536	3258	747586	938673	717095	147	423	1101981	968854	1083615	2140	902005	1273	1311766	1231241	1490	659	2223	2424	5875	271	1926	635	996689	4466	859388	886185	1248617	5000	344788	1037639	53091	818644	2880	1188617	1927	788385	778450	156369	1122675	5145	1540855	3165	794855	743224	1146484	827575	881943	1014160	762	1040525	811121	1125635	931529	1007	1466	932	124	138	105	135	130	191	181	424	158	258	149	184
GPB:bin_000151	17230	15486	23935	19463	33	28	20482	19881	19687	18633	18998	53	19375	13719	20789	1	12	20194	23073	20319	85	17713	22	17090	24888	22225	50	22125	20017	13437	4	13	23967	19273	20447	79	19929	40	27562	24244	48	18	55	61	101	8	38	17	23331	101	20984	20953	23350	107	7837	21362	1643	18957	65	23264	38	17780	19538	1970	26267	115	36821	53	21037	21445	18996	26411	21942	19633	13	23489	24361	20430	18474	17	18	25	4	4	2	2	3	4	2	9	4	10	8	4
GPB:bin_000152	34809	30367	40091	36971	41	50	37898	38978	37881	39241	39206	106	40227	29293	37845	17	40	36998	42888	42496	182	35174	31	35734	52239	41624	120	39339	46077	29915	23	19	44842	39803	43747	120	39714	71	54221	47623	74	37	114	125	252	6	58	36	46570	241	42913	42623	47569	248	13618	40928	2289	40339	121	48171	102	36459	39115	3626	47772	201	69417	122	38699	41598	36192	48379	41468	41357	26	44954	48579	43101	35660	39	56	39	9	8	4	10	4	4	10	14	2	12	6	7
GPB:bin_000153	18839	16229	20682	19009	30	24	21173	20278	21269	23305	21102	61	21841	15143	20579	7	26	20709	23489	23656	92	20248	9	20135	23949	23276	64	32235	23556	17385	0	26	24908	22991	23457	54	21612	50	28800	27133	40	32	54	70	120	8	33	17	26337	147	24571	22562	24940	162	7600	22354	1491	21449	66	24451	50	19928	20198	2503	27485	126	37397	68	21878	22682	21862	24228	23138	22640	31	24327	23119	24365	20217	19	28	19	16	3	0	3	4	0	0	25	16	10	4	2
GPB:bin_000154	16426	16323	19012	17548	21	38	17900	17233	18200	18459	18181	50	18893	15479	18297	8	17	18396	19411	20390	76	16121	8	16822	25004	20490	61	32010	21187	12890	9	5	22588	19333	22597	46	19096	31	23273	22069	36	21	38	51	147	9	39	7	23143	98	20270	19192	22478	75	6905	19186	1191	18879	58	23043	34	17474	18229	1727	22431	121	31975	69	19066	19971	17510	25823	19578	19503	30	21025	23024	20048	16972	19	40	21	0	4	0	0	3	0	2	5	4	9	0	5
GPB:bin_000155	9722	7928	10024	9548	9	26	9715	10943	9222	10030	10381	32	10200	8540	9989	0	2	9465	11469	10760	54	9767	19	9014	14180	10497	28	7616	12382	7453	1	3	11895	11046	11512	33	10625	34	13819	12207	10	5	30	33	54	3	20	7	11579	22	10187	10696	11658	82	4018	10805	656	10496	61	12382	20	10432	10076	870	12659	49	18155	45	10299	10795	9530	12750	10407	11250	13	11516	11421	11425	9756	11	34	26	0	3	0	0	4	1	2	2	1	5	2	2
GPB:bin_000156	19135	16458	20485	19594	10	22	20435	20633	21512	20761	21569	38	21151	16155	21221	7	23	19697	22839	24078	108	20274	52	19273	28745	23426	64	19050	23275	15291	8	4	24241	21141	24038	47	20259	26	28590	25155	33	9	37	45	159	8	43	23	25062	98	20998	22614	24760	114	8322	23302	1522	21702	82	25802	52	19187	21301	2413	25431	81	37494	85	20755	22182	17366	26031	22162	20515	14	23559	28375	22739	19000	22	43	20	0	0	2	3	2	4	7	12	2	7	5	1
GPB:bin_000157	40098	39251	38828	49124	94	94	47878	43535	26595	44864	62033	162	49413	42676	61273	38	408	42113	63967	63552	220	39021	145	49996	67177	46842	213	52886	43664	36666	32	45	46790	64273	37946	241	53118	166	72634	55432	173	96	352	200	354	119	111	28	41695	302	48207	57581	40375	372	11605	51428	11486	22483	372	65060	245	57527	40877	4810	58892	557	108908	154	59697	47321	37202	59377	41713	35430	80	39452	58775	62541	34284	131	75	91	68	95	36	21	11	42	17	51	10	31	21	43
GPB:bin_000158	70281	59762	77412	69869	88	125	76477	79372	72820	75261	77301	187	76034	59115	71610	11	53	70702	81661	89148	325	66463	58	69719	106557	80433	237	81506	83198	52756	8	34	88606	74904	86089	168	75403	140	103837	90290	144	59	195	226	509	14	118	35	92932	379	79507	85398	101687	439	23841	76113	5555	82320	218	95088	172	67645	72666	6276	90849	364	131847	297	75104	81114	67356	93659	82344	77039	100	88403	90058	83511	70280	70	112	77	4	2	5	21	6	10	4	47	6	22	10	17
GPB:bin_000159	94925	87212	99115	99860	126	226	96711	111376	91257	128831	116270	223	93423	86253	113585	70	100	108840	124021	106289	430	92741	75	106779	160134	118090	360	66126	117189	103676	35	73	109502	108761	123561	273	94071	218	193130	138244	212	42	234	311	639	10	166	56	140250	1058	103411	115146	121759	554	34811	109196	10709	121714	372	149077	249	102256	83187	14591	133541	577	204261	279	100445	138024	79852	118906	109785	93810	42	123878	124249	102781	107768	171	96	88	2	6	22	19	20	27	12	61	19	32	16	19
